Timestamp,Events_or_Holidays,Day_of_Week,Total_Customers,Reservation_Number,Walkin_Number,Revenue
2018-01-05 13:00:00,,Friday,192,31,161,4632.231982198569
2018-01-05 14:00:00,,Friday,184,15,169,4746.9939536840475
2018-01-05 15:00:00,,Friday,65,65,0,751.9308649118295
2018-01-05 16:00:00,,Friday,68,66,2,926.1977970354977
2018-01-05 17:00:00,,Friday,178,101,77,4232.198025439194
2018-01-05 18:00:00,,Friday,177,51,126,1342.7717029752457
2018-01-05 19:00:00,,Friday,172,62,110,2813.9412870260435
2018-01-05 20:00:00,,Friday,185,120,65,4612.606746617798
2018-01-05 21:00:00,,Friday,79,65,14,1249.5959761550587
2018-01-05 22:00:00,,Friday,51,43,8,756.3278896919104
2018-01-06 11:00:00,,Saturday,211,42,169,2881.313424106986
2018-01-06 12:00:00,,Saturday,181,71,110,2668.624362085084
2018-01-06 13:00:00,,Saturday,166,113,53,2474.885456869447
2018-01-06 14:00:00,,Saturday,182,25,157,4318.10380978233
2018-01-06 15:00:00,,Saturday,168,128,40,3857.4110410996896
2018-01-06 16:00:00,,Saturday,86,13,73,1689.6438721907105
2018-01-06 17:00:00,,Saturday,183,70,113,1745.1676424199409
2018-01-06 18:00:00,,Saturday,193,172,21,4539.312636788188
2018-01-06 19:00:00,,Saturday,214,101,113,2403.4916468487836
2018-01-06 20:00:00,,Saturday,179,20,159,4020.0693167677177
2018-01-06 21:00:00,,Saturday,192,2,190,3796.6172870347473
2018-01-06 22:00:00,,Saturday,54,24,30,508.64573011656756
2018-01-07 11:00:00,,Sunday,179,75,104,4681.097544437161
2018-01-07 12:00:00,,Sunday,195,29,166,2429.1873209776722
2018-01-07 13:00:00,,Sunday,193,8,185,1521.2577309508313
2018-01-07 14:00:00,,Sunday,190,137,53,3262.7025257817736
2018-01-07 15:00:00,,Sunday,191,8,183,4669.423362972015
2018-01-07 16:00:00,,Sunday,61,17,44,1281.051914135018
2018-01-07 17:00:00,,Sunday,206,130,76,3335.2648419305756
2018-01-07 18:00:00,,Sunday,175,35,140,4082.216859095722
2018-01-07 19:00:00,,Sunday,212,19,193,4480.755566801813
2018-01-07 20:00:00,,Sunday,187,34,153,3307.4799539810692
2018-01-07 21:00:00,,Sunday,200,100,100,3247.3188939078805
2018-01-07 22:00:00,,Sunday,73,26,47,1214.1772094565863
2018-01-08 11:00:00,,Monday,203,110,93,3093.747711664496
2018-01-08 12:00:00,,Monday,181,168,13,2379.3938107494064
2018-01-08 13:00:00,,Monday,171,103,68,4487.014457702917
2018-01-08 14:00:00,,Monday,198,109,89,3274.7633632458696
2018-01-08 15:00:00,,Monday,64,2,62,1564.402820703133
2018-01-08 16:00:00,,Monday,66,42,24,618.481209292269
2018-01-08 17:00:00,,Monday,198,81,117,3866.4760428594336
2018-01-08 18:00:00,,Monday,200,106,94,4693.335805100548
2018-01-08 19:00:00,,Monday,212,136,76,4017.578706760251
2018-01-08 20:00:00,,Monday,162,70,92,3819.418484610817
2018-01-08 21:00:00,,Monday,55,18,37,1324.9625224072888
2018-01-08 22:00:00,,Monday,71,54,17,521.342333059674
2018-01-09 11:00:00,,Tuesday,183,75,108,4557.236905029273
2018-01-09 12:00:00,,Tuesday,183,48,135,2836.056801015405
2018-01-09 13:00:00,,Tuesday,188,132,56,3017.9348481640736
2018-01-09 14:00:00,,Tuesday,183,18,165,4475.726965446529
2018-01-09 15:00:00,,Tuesday,55,10,45,1022.3672132919074
2018-01-09 16:00:00,,Tuesday,60,9,51,864.8036310287021
2018-01-09 17:00:00,,Tuesday,179,175,4,3940.59783289383
2018-01-09 18:00:00,,Tuesday,184,160,24,2067.923380470614
2018-01-09 19:00:00,,Tuesday,211,34,177,2988.13487764007
2018-01-09 20:00:00,,Tuesday,186,61,125,3383.611761915352
2018-01-09 21:00:00,,Tuesday,80,19,61,1517.733398982791
2018-01-09 22:00:00,,Tuesday,64,44,20,1083.1965982343634
2018-01-10 11:00:00,,Wednesday,185,179,6,3104.7207571254617
2018-01-10 12:00:00,,Wednesday,181,11,170,3262.2049332076654
2018-01-10 13:00:00,,Wednesday,198,34,164,3100.4046381669336
2018-01-10 14:00:00,,Wednesday,191,61,130,2960.5208242649337
2018-01-10 15:00:00,,Wednesday,51,50,1,711.7150756110751
2018-01-10 16:00:00,,Wednesday,70,21,49,1537.3118676699712
2018-01-10 17:00:00,,Wednesday,183,119,64,1349.7610921006326
2018-01-10 18:00:00,,Wednesday,198,139,59,3679.193340198091
2018-01-10 19:00:00,,Wednesday,184,92,92,3708.2862265539675
2018-01-10 20:00:00,,Wednesday,161,45,116,2781.2722324589163
2018-01-10 21:00:00,,Wednesday,59,28,31,1054.0515151541192
2018-01-10 22:00:00,,Wednesday,71,68,3,1560.0961324210655
2018-01-11 11:00:00,,Thursday,180,0,180,4721.74504008695
2018-01-11 12:00:00,,Thursday,182,44,138,2891.833765379803
2018-01-11 13:00:00,,Thursday,191,13,178,4687.505740095048
2018-01-11 14:00:00,,Thursday,213,100,113,2243.4593372526256
2018-01-11 15:00:00,,Thursday,56,48,8,1162.1894692119429
2018-01-11 16:00:00,,Thursday,62,3,59,1289.9084005973607
2018-01-11 17:00:00,,Thursday,184,64,120,2846.343894093913
2018-01-11 18:00:00,,Thursday,183,92,91,3880.1657055929536
2018-01-11 19:00:00,,Thursday,185,115,70,4292.8377942962725
2018-01-11 20:00:00,,Thursday,177,71,106,3577.084235326474
2018-01-11 21:00:00,,Thursday,77,34,43,1202.1824719764209
2018-01-11 22:00:00,,Thursday,82,51,31,1561.8008227493385
2018-01-12 11:00:00,,Friday,197,177,20,4227.967888852455
2018-01-12 12:00:00,,Friday,189,174,15,2613.555614622005
2018-01-12 13:00:00,,Friday,173,157,16,4167.964974774019
2018-01-12 14:00:00,,Friday,205,133,72,3413.76410562922
2018-01-12 15:00:00,,Friday,61,16,45,1601.1120961886247
2018-01-12 16:00:00,,Friday,56,20,36,876.5929138803227
2018-01-12 17:00:00,,Friday,189,161,28,1779.269508437108
2018-01-12 18:00:00,,Friday,201,187,14,4660.562985340788
2018-01-12 19:00:00,,Friday,179,113,66,2541.9426388273373
2018-01-12 20:00:00,,Friday,188,86,102,4039.712530564681
2018-01-12 21:00:00,,Friday,65,33,32,1656.0407132434802
2018-01-12 22:00:00,,Friday,60,47,13,1487.9812197440592
2018-01-13 11:00:00,,Saturday,181,167,14,2752.639978520223
2018-01-13 12:00:00,,Saturday,186,115,71,2199.944596397424
2018-01-13 13:00:00,,Saturday,187,187,0,4463.136280562062
2018-01-13 14:00:00,,Saturday,194,56,138,3149.5910276626723
2018-01-13 15:00:00,,Saturday,182,162,20,1309.002390816678
2018-01-13 16:00:00,,Saturday,61,16,45,731.2116233130315
2018-01-13 17:00:00,,Saturday,177,58,119,3709.992854088643
2018-01-13 18:00:00,,Saturday,185,37,148,4757.004758746088
2018-01-13 19:00:00,,Saturday,186,153,33,2658.8667945497236
2018-01-13 20:00:00,,Saturday,180,140,40,4557.696074179554
2018-01-13 21:00:00,,Saturday,184,72,112,4075.5700764882913
2018-01-13 22:00:00,,Saturday,67,29,38,1631.936377877109
2018-01-14 11:00:00,,Sunday,179,134,45,3558.224100436976
2018-01-14 12:00:00,,Sunday,205,162,43,5202.338072320673
2018-01-14 13:00:00,,Sunday,189,38,151,3561.5796151243635
2018-01-14 14:00:00,,Sunday,178,157,21,1693.0400152031975
2018-01-14 15:00:00,,Sunday,176,118,58,4071.4406475934475
2018-01-14 16:00:00,,Sunday,59,8,51,874.2396135805525
2018-01-14 17:00:00,,Sunday,180,85,95,1950.653725717171
2018-01-14 18:00:00,,Sunday,176,76,100,3719.9363597162264
2018-01-14 19:00:00,,Sunday,173,104,69,2972.035122391473
2018-01-14 20:00:00,,Sunday,194,153,41,4720.379901636023
2018-01-14 21:00:00,,Sunday,175,9,166,3298.159297099221
2018-01-14 22:00:00,,Sunday,74,35,39,963.0628306045317
2018-01-15 11:00:00,,Monday,184,6,178,4706.901880841711
2018-01-15 12:00:00,,Monday,146,60,86,1576.8096262791921
2018-01-15 13:00:00,,Monday,219,136,83,2210.492639351419
2018-01-15 14:00:00,,Monday,178,173,5,1352.4937233570283
2018-01-15 15:00:00,,Monday,61,32,29,809.5242735679077
2018-01-15 16:00:00,,Monday,73,19,54,889.4427762481902
2018-01-15 17:00:00,,Monday,186,56,130,4347.581326671307
2018-01-15 18:00:00,,Monday,177,41,136,2773.6087366712663
2018-01-15 19:00:00,,Monday,196,169,27,2360.6457106411035
2018-01-15 20:00:00,,Monday,185,78,107,3124.341570641721
2018-01-15 21:00:00,,Monday,59,31,28,1001.4149292425798
2018-01-15 22:00:00,,Monday,87,16,71,1767.4116462080194
2018-01-16 11:00:00,,Tuesday,186,17,169,2005.819273022605
2018-01-16 12:00:00,,Tuesday,201,119,82,5272.809766269199
2018-01-16 13:00:00,,Tuesday,199,185,14,3304.2942349153827
2018-01-16 14:00:00,,Tuesday,169,0,169,2149.1618489291404
2018-01-16 15:00:00,,Tuesday,66,36,30,1427.1270904910948
2018-01-16 16:00:00,,Tuesday,55,29,26,810.1941371056804
2018-01-16 17:00:00,,Tuesday,205,160,45,4579.649616128516
2018-01-16 18:00:00,,Tuesday,181,152,29,3901.183747810913
2018-01-16 19:00:00,,Tuesday,200,4,196,3467.832069768023
2018-01-16 20:00:00,,Tuesday,185,28,157,4935.701957596686
2018-01-16 21:00:00,,Tuesday,60,49,11,1521.0861724103518
2018-01-16 22:00:00,,Tuesday,65,41,24,1478.4193464421403
2018-01-17 11:00:00,,Wednesday,170,116,54,4225.847258400285
2018-01-17 12:00:00,,Wednesday,182,36,146,4199.8474513739
2018-01-17 13:00:00,,Wednesday,171,60,111,4268.214454457038
2018-01-17 14:00:00,,Wednesday,183,112,71,1828.7675702195095
2018-01-17 15:00:00,,Wednesday,45,27,18,371.9789879170792
2018-01-17 16:00:00,,Wednesday,45,37,8,952.7622044676709
2018-01-17 17:00:00,,Wednesday,178,155,23,2949.9533132133893
2018-01-17 18:00:00,,Wednesday,194,147,47,2699.6417945547673
2018-01-17 19:00:00,,Wednesday,188,109,79,4424.082583921685
2018-01-17 20:00:00,,Wednesday,165,144,21,1955.60257786487
2018-01-17 21:00:00,,Wednesday,58,56,2,1392.8320671678846
2018-01-17 22:00:00,,Wednesday,63,37,26,1535.929798082275
2018-01-18 11:00:00,,Thursday,182,124,58,2828.09669661791
2018-01-18 12:00:00,,Thursday,166,80,86,1973.8509869401014
2018-01-18 13:00:00,,Thursday,195,125,70,3322.241124344982
2018-01-18 14:00:00,,Thursday,187,178,9,3739.431890980378
2018-01-18 15:00:00,,Thursday,73,52,21,1410.03805561341
2018-01-18 16:00:00,,Thursday,52,15,37,1344.9088581212297
2018-01-18 17:00:00,,Thursday,192,180,12,3827.7729388126895
2018-01-18 18:00:00,,Thursday,172,65,107,1942.510289569258
2018-01-18 19:00:00,,Thursday,198,164,34,3042.5867400026386
2018-01-18 20:00:00,,Thursday,176,14,162,1543.9312638180097
2018-01-18 21:00:00,,Thursday,53,39,14,1037.9571896266793
2018-01-18 22:00:00,,Thursday,65,61,4,757.0454350111934
2018-01-19 11:00:00,,Friday,193,137,56,1520.8586330825076
2018-01-19 12:00:00,,Friday,198,44,154,4289.859865769049
2018-01-19 13:00:00,,Friday,167,32,135,1693.0699637463622
2018-01-19 14:00:00,,Friday,177,94,83,3111.402218832954
2018-01-19 15:00:00,,Friday,53,14,39,1343.7556542964005
2018-01-19 16:00:00,,Friday,54,50,4,891.3194850827109
2018-01-19 17:00:00,,Friday,176,116,60,1964.460238149277
2018-01-19 18:00:00,,Friday,193,174,19,4614.637551188655
2018-01-19 19:00:00,,Friday,172,36,136,2961.8921116673628
2018-01-19 20:00:00,,Friday,214,39,175,3690.746261439761
2018-01-19 21:00:00,,Friday,65,31,34,1306.8500489861767
2018-01-19 22:00:00,,Friday,51,30,21,721.721055643754
2018-01-20 11:00:00,,Saturday,196,82,114,2131.6542768664463
2018-01-20 12:00:00,,Saturday,206,39,167,2217.086339865515
2018-01-20 13:00:00,,Saturday,215,9,206,2246.96817602149
2018-01-20 14:00:00,,Saturday,195,60,135,4617.568538386287
2018-01-20 15:00:00,,Saturday,205,59,146,2315.3681124779446
2018-01-20 16:00:00,,Saturday,59,4,55,920.5044976656056
2018-01-20 17:00:00,,Saturday,205,105,100,2303.242853935405
2018-01-20 18:00:00,,Saturday,162,16,146,2521.5045696444986
2018-01-20 19:00:00,,Saturday,192,75,117,4458.117547153159
2018-01-20 20:00:00,,Saturday,179,152,27,2144.9518756212583
2018-01-20 21:00:00,,Saturday,189,104,85,2953.770774349192
2018-01-20 22:00:00,,Saturday,56,24,32,673.3529919788662
2018-01-21 11:00:00,,Sunday,206,171,35,4955.137206341731
2018-01-21 12:00:00,,Sunday,176,79,97,2821.8473895705447
2018-01-21 13:00:00,,Sunday,198,20,178,2145.5118448877615
2018-01-21 14:00:00,,Sunday,189,62,127,2254.233654149971
2018-01-21 15:00:00,,Sunday,201,84,117,4110.676482457581
2018-01-21 16:00:00,,Sunday,49,28,21,1151.0275072300033
2018-01-21 17:00:00,,Sunday,184,94,90,2240.336186928973
2018-01-21 18:00:00,,Sunday,184,120,64,3812.3584055122324
2018-01-21 19:00:00,,Sunday,201,4,197,3262.3934197317794
2018-01-21 20:00:00,,Sunday,176,136,40,3555.778935525641
2018-01-21 21:00:00,,Sunday,187,146,41,4367.9329919249885
2018-01-21 22:00:00,,Sunday,65,59,6,1716.8891711930419
2018-01-22 11:00:00,,Monday,162,63,99,2089.1031609753704
2018-01-22 12:00:00,,Monday,190,162,28,4991.767060030466
2018-01-22 13:00:00,,Monday,205,113,92,5057.621388414297
2018-01-22 14:00:00,,Monday,187,0,187,3551.2459059540442
2018-01-22 15:00:00,,Monday,56,22,34,688.5886005551419
2018-01-22 16:00:00,,Monday,55,38,17,426.83994617431216
2018-01-22 17:00:00,,Monday,214,68,146,4714.030167976397
2018-01-22 18:00:00,,Monday,162,157,5,3314.8524400710307
2018-01-22 19:00:00,,Monday,180,158,22,1239.367593945791
2018-01-22 20:00:00,,Monday,186,35,151,1524.4501020745543
2018-01-22 21:00:00,,Monday,61,53,8,996.4572976811434
2018-01-22 22:00:00,,Monday,63,55,8,1176.651757446651
2018-01-23 11:00:00,,Tuesday,175,0,175,1883.2667340679411
2018-01-23 12:00:00,,Tuesday,192,40,152,3395.600307419766
2018-01-23 13:00:00,,Tuesday,173,133,40,2997.8969664730444
2018-01-23 14:00:00,,Tuesday,189,161,28,3442.4134681918536
2018-01-23 15:00:00,,Tuesday,68,64,4,1479.0029089879354
2018-01-23 16:00:00,,Tuesday,56,33,23,883.4947771667829
2018-01-23 17:00:00,,Tuesday,168,49,119,2837.9086484164404
2018-01-23 18:00:00,,Tuesday,194,47,147,3465.1266663308124
2018-01-23 19:00:00,,Tuesday,181,58,123,4391.545009330269
2018-01-23 20:00:00,,Tuesday,179,116,63,2452.3088176878937
2018-01-23 21:00:00,,Tuesday,48,14,34,878.9439851353445
2018-01-23 22:00:00,,Tuesday,56,49,7,949.238422184337
2018-01-24 11:00:00,,Wednesday,193,31,162,5165.897967728847
2018-01-24 12:00:00,,Wednesday,214,9,205,2063.9861321987983
2018-01-24 13:00:00,,Wednesday,184,83,101,4725.832793296873
2018-01-24 14:00:00,,Wednesday,168,55,113,3162.697626142985
2018-01-24 15:00:00,,Wednesday,59,11,48,1552.486138127971
2018-01-24 16:00:00,,Wednesday,64,22,42,1528.4307098049187
2018-01-24 17:00:00,,Wednesday,180,85,95,4461.684207476302
2018-01-24 18:00:00,,Wednesday,209,56,153,4295.1020539677365
2018-01-24 19:00:00,,Wednesday,174,31,143,3772.3211816006633
2018-01-24 20:00:00,,Wednesday,195,162,33,2921.321000004541
2018-01-24 21:00:00,,Wednesday,72,62,10,790.536303991277
2018-01-24 22:00:00,,Wednesday,51,8,43,733.0834760193198
2018-01-25 11:00:00,,Thursday,197,24,173,4245.203544562306
2018-01-25 12:00:00,,Thursday,161,10,151,4187.339521530053
2018-01-25 13:00:00,,Thursday,199,44,155,2046.9837731184343
2018-01-25 14:00:00,,Thursday,189,38,151,4785.637656506868
2018-01-25 15:00:00,,Thursday,52,38,14,1338.1965644427664
2018-01-25 16:00:00,,Thursday,72,36,36,1550.156337465335
2018-01-25 17:00:00,,Thursday,193,44,149,2009.4268517070732
2018-01-25 18:00:00,,Thursday,193,96,97,2660.419528390547
2018-01-25 19:00:00,,Thursday,175,52,123,1752.1152728534535
2018-01-25 20:00:00,,Thursday,195,115,80,2769.3428172655667
2018-01-25 21:00:00,,Thursday,75,11,64,721.8294386271903
2018-01-25 22:00:00,,Thursday,54,31,23,726.0903806076469
2018-01-26 11:00:00,,Friday,204,41,163,3795.7441783434842
2018-01-26 12:00:00,,Friday,196,82,114,2344.968030537476
2018-01-26 13:00:00,,Friday,203,83,120,4746.874082579788
2018-01-26 14:00:00,,Friday,188,137,51,3412.290638283089
2018-01-26 15:00:00,,Friday,56,51,5,507.44322704644156
2018-01-26 16:00:00,,Friday,70,48,22,1610.3461412823167
2018-01-26 17:00:00,,Friday,193,93,100,3024.65230801537
2018-01-26 18:00:00,,Friday,201,42,159,1582.1926203994576
2018-01-26 19:00:00,,Friday,176,40,136,1451.0768898102604
2018-01-26 20:00:00,,Friday,173,38,135,1822.255370872807
2018-01-26 21:00:00,,Friday,56,5,51,382.4211797321681
2018-01-26 22:00:00,,Friday,54,42,12,1038.89639340246
2018-01-27 11:00:00,,Saturday,187,187,0,3550.5798185204303
2018-01-27 12:00:00,,Saturday,187,125,62,4136.783527460675
2018-01-27 13:00:00,,Saturday,171,29,142,1707.2153159675638
2018-01-27 14:00:00,,Saturday,191,122,69,2298.2121259417236
2018-01-27 15:00:00,,Saturday,173,40,133,3959.2868955073527
2018-01-27 16:00:00,,Saturday,66,62,4,1215.7478533983408
2018-01-27 17:00:00,,Saturday,205,20,185,3651.624062681036
2018-01-27 18:00:00,,Saturday,183,154,29,1673.4790416769267
2018-01-27 19:00:00,,Saturday,201,58,143,3501.9054757515255
2018-01-27 20:00:00,,Saturday,183,163,20,2668.263770437237
2018-01-27 21:00:00,,Saturday,179,45,134,2768.4668000639344
2018-01-27 22:00:00,,Saturday,79,64,15,1230.0080477701097
2018-01-28 11:00:00,,Sunday,176,46,130,2146.2482205653823
2018-01-28 12:00:00,,Sunday,197,165,32,1425.8739777203607
2018-01-28 13:00:00,,Sunday,206,29,177,5123.998522680312
2018-01-28 14:00:00,,Sunday,185,102,83,4903.573915295138
2018-01-28 15:00:00,,Sunday,204,33,171,3235.663246104407
2018-01-28 16:00:00,,Sunday,61,40,21,840.2030140910313
2018-01-28 17:00:00,,Sunday,181,172,9,1585.7732107510162
2018-01-28 18:00:00,,Sunday,170,143,27,3719.240043978447
2018-01-28 19:00:00,,Sunday,192,142,50,1938.3096562567148
2018-01-28 20:00:00,,Sunday,189,15,174,4184.320276698663
2018-01-28 21:00:00,,Sunday,208,181,27,4454.369657345243
2018-01-28 22:00:00,,Sunday,56,24,32,1385.910851987397
2018-01-29 11:00:00,,Monday,187,71,116,4558.898231567205
2018-01-29 12:00:00,,Monday,213,30,183,4362.404824635803
2018-01-29 13:00:00,,Monday,174,28,146,2920.71332119291
2018-01-29 14:00:00,,Monday,190,66,124,2657.2399481074294
2018-01-29 15:00:00,,Monday,66,35,31,1605.78123853125
2018-01-29 16:00:00,,Monday,65,27,38,787.8508995141335
2018-01-29 17:00:00,,Monday,184,132,52,3146.377177082266
2018-01-29 18:00:00,,Monday,184,17,167,1882.9193868270434
2018-01-29 19:00:00,,Monday,197,71,126,1491.6612413577252
2018-01-29 20:00:00,,Monday,175,44,131,1578.974329727269
2018-01-29 21:00:00,,Monday,64,26,38,815.4041548762699
2018-01-29 22:00:00,,Monday,53,34,19,402.72473345028453
2018-01-30 11:00:00,,Tuesday,187,144,43,1357.1265661861867
2018-01-30 12:00:00,,Tuesday,185,9,176,2463.1552232641066
2018-01-30 13:00:00,,Tuesday,185,35,150,2438.483134727766
2018-01-30 14:00:00,,Tuesday,181,43,138,1845.0553057505426
2018-01-30 15:00:00,,Tuesday,58,30,28,529.2929190627171
2018-01-30 16:00:00,,Tuesday,64,31,33,727.3156769316952
2018-01-30 17:00:00,,Tuesday,212,8,204,4269.041300072946
2018-01-30 18:00:00,,Tuesday,202,50,152,1530.294150161841
2018-01-30 19:00:00,,Tuesday,177,21,156,1515.2270425758059
2018-01-30 20:00:00,,Tuesday,193,181,12,4992.338093060526
2018-01-30 21:00:00,,Tuesday,50,19,31,735.83756138027
2018-01-30 22:00:00,,Tuesday,56,21,35,621.8909827760817
2018-01-31 11:00:00,,Wednesday,210,193,17,3497.0037533910227
2018-01-31 12:00:00,,Wednesday,182,75,107,2685.2763640740905
2018-01-31 13:00:00,,Wednesday,194,45,149,2944.2742019995453
2018-01-31 14:00:00,,Wednesday,199,12,187,2866.507025892351
2018-01-31 15:00:00,,Wednesday,55,55,0,680.5153683917221
2018-01-31 16:00:00,,Wednesday,70,65,5,793.904849171823
2018-01-31 17:00:00,,Wednesday,215,90,125,3314.3397322542514
2018-01-31 18:00:00,,Wednesday,212,49,163,4108.151401939479
2018-01-31 19:00:00,,Wednesday,194,62,132,3507.142151534028
2018-01-31 20:00:00,,Wednesday,183,128,55,1567.4013182224282
2018-01-31 21:00:00,,Wednesday,60,56,4,530.4706361321911
2018-01-31 22:00:00,,Wednesday,66,62,4,1369.090133516524
2018-02-01 11:00:00,,Thursday,199,54,145,3728.36688316054
2018-02-01 12:00:00,,Thursday,183,66,117,1294.751406740867
2018-02-01 13:00:00,,Thursday,179,38,141,2902.3021767012715
2018-02-01 14:00:00,,Thursday,218,22,196,5118.338164174986
2018-02-01 15:00:00,,Thursday,60,26,34,1271.2242789493696
2018-02-01 16:00:00,,Thursday,67,14,53,1403.3171534715677
2018-02-01 17:00:00,,Thursday,202,8,194,4467.49396174081
2018-02-01 18:00:00,,Thursday,206,136,70,3455.2945831531847
2018-02-01 19:00:00,,Thursday,197,193,4,4150.0459085100365
2018-02-01 20:00:00,,Thursday,167,122,45,1768.4891735623296
2018-02-01 21:00:00,,Thursday,53,18,35,637.433128373513
2018-02-01 22:00:00,,Thursday,51,42,9,1065.7803397966156
2018-02-02 11:00:00,,Friday,171,87,84,2479.4707638733803
2018-02-02 12:00:00,,Friday,178,73,105,3137.2162763018814
2018-02-02 13:00:00,,Friday,172,17,155,3397.384821265794
2018-02-02 14:00:00,,Friday,168,35,133,4081.1936259108456
2018-02-02 15:00:00,,Friday,68,62,6,743.9884547553571
2018-02-02 16:00:00,,Friday,59,14,45,640.1942073190518
2018-02-02 17:00:00,,Friday,190,154,36,4228.89825095397
2018-02-02 18:00:00,,Friday,187,178,9,1859.6224707341141
2018-02-02 19:00:00,,Friday,192,125,67,2211.23018124975
2018-02-02 20:00:00,,Friday,171,79,92,1647.2292899948832
2018-02-02 21:00:00,,Friday,65,42,23,1426.750556745011
2018-02-02 22:00:00,,Friday,62,27,35,589.6159160695485
2018-02-03 11:00:00,,Saturday,175,159,16,4390.201283734851
2018-02-03 12:00:00,,Saturday,179,75,104,4112.312044807397
2018-02-03 13:00:00,,Saturday,163,119,44,4136.5175624129
2018-02-03 14:00:00,,Saturday,166,88,78,1331.7318518690033
2018-02-03 15:00:00,,Saturday,194,33,161,4428.464990272162
2018-02-03 16:00:00,,Saturday,66,13,53,986.5846178277817
2018-02-03 17:00:00,,Saturday,204,186,18,3266.654943007057
2018-02-03 18:00:00,,Saturday,187,135,52,4481.523545342341
2018-02-03 19:00:00,,Saturday,186,4,182,1819.561164985045
2018-02-03 20:00:00,,Saturday,161,19,142,1983.4261174468402
2018-02-03 21:00:00,,Saturday,198,198,0,3934.4047195781704
2018-02-03 22:00:00,,Saturday,85,74,11,1959.4393353840467
2018-02-04 11:00:00,,Sunday,199,149,50,2951.589339864224
2018-02-04 12:00:00,,Sunday,194,50,144,4418.457278302277
2018-02-04 13:00:00,,Sunday,177,80,97,1528.1437256879606
2018-02-04 14:00:00,,Sunday,192,106,86,5023.4215957261
2018-02-04 15:00:00,,Sunday,173,116,57,2113.922807785605
