Timestamp,Events_or_Holidays,Day_of_Week,Total_Customers,Reservation_Number,Walkin_Number,Revenue
2018-01-06 20:00:00,,Saturday,174,77,97,2822.9880385518813
2018-01-06 21:00:00,,Saturday,184,81,103,1494.7185081450557
2018-01-07 10:00:00,,Sunday,52,44,8,492.97950177037666
2018-01-07 11:00:00,,Sunday,222,151,71,5638.687120446821
2018-01-07 12:00:00,,Sunday,187,155,32,3682.719049581329
2018-01-07 13:00:00,,Sunday,188,36,152,2735.059721588665
2018-01-07 14:00:00,,Sunday,215,189,26,3763.256145885312
2018-01-07 15:00:00,,Sunday,192,115,77,3979.0893534868424
2018-01-07 16:00:00,,Sunday,51,32,19,1217.493130794577
2018-01-07 17:00:00,,Sunday,194,103,91,2545.637636209312
2018-01-07 18:00:00,,Sunday,220,143,77,1771.5774328106077
2018-01-07 19:00:00,,Sunday,201,6,195,2838.2702642158156
2018-01-07 20:00:00,,Sunday,173,135,38,4424.352259160129
2018-01-07 21:00:00,,Sunday,180,99,81,3020.7977000559745
2018-01-08 10:00:00,,Monday,44,22,22,738.6336822753533
2018-01-08 11:00:00,,Monday,181,145,36,4168.844471014858
2018-01-08 12:00:00,,Monday,188,139,49,2235.478811965755
2018-01-08 13:00:00,,Monday,193,129,64,4516.602589780759
2018-01-08 14:00:00,,Monday,210,151,59,3070.3413452114255
2018-01-08 15:00:00,,Monday,60,42,18,827.3036049259701
2018-01-08 16:00:00,,Monday,63,56,7,1658.9985012320094
2018-01-08 17:00:00,,Monday,201,100,101,3803.8981878470922
2018-01-08 18:00:00,,Monday,193,27,166,3260.088869387748
2018-01-08 19:00:00,,Monday,210,147,63,5076.776673374045
2018-01-08 20:00:00,,Monday,178,167,11,2974.464859652478
2018-01-08 21:00:00,,Monday,71,39,32,583.5425202454105
2018-01-09 10:00:00,,Tuesday,63,57,6,1459.977498433477
2018-01-09 11:00:00,,Tuesday,187,17,170,4222.362448070782
2018-01-09 12:00:00,,Tuesday,167,63,104,3954.871084558721
2018-01-09 13:00:00,,Tuesday,181,141,40,2735.13577231234
2018-01-09 14:00:00,,Tuesday,210,170,40,4043.635501696889
2018-01-09 15:00:00,,Tuesday,73,39,34,1068.6388137295344
2018-01-09 16:00:00,,Tuesday,62,52,10,1650.6531645525179
2018-01-09 17:00:00,,Tuesday,210,8,202,4225.568144989156
2018-01-09 18:00:00,,Tuesday,181,100,81,2467.9540579685495
2018-01-09 19:00:00,,Tuesday,195,78,117,3377.6540546660995
2018-01-09 20:00:00,,Tuesday,200,198,2,3290.82346257325
2018-01-09 21:00:00,,Tuesday,62,27,35,574.2469555217402
2018-01-10 10:00:00,,Wednesday,64,23,41,1439.039641429673
2018-01-10 11:00:00,,Wednesday,188,55,133,3107.525630139845
2018-01-10 12:00:00,,Wednesday,209,77,132,2999.090348474122
2018-01-10 13:00:00,,Wednesday,182,64,118,2162.1192243051796
2018-01-10 14:00:00,,Wednesday,192,129,63,3003.2427711197024
2018-01-10 15:00:00,,Wednesday,58,41,17,422.59730149247366
2018-01-10 16:00:00,,Wednesday,61,30,31,899.5418217304573
2018-01-10 17:00:00,,Wednesday,197,191,6,4659.385293188756
2018-01-10 18:00:00,,Wednesday,180,63,117,2097.4209736725843
2018-01-10 19:00:00,,Wednesday,189,28,161,3063.3967509292193
2018-01-10 20:00:00,,Wednesday,184,33,151,3673.0585103528083
2018-01-10 21:00:00,,Wednesday,59,50,9,1553.519024016131
2018-01-11 10:00:00,,Thursday,50,40,10,651.9274052238677
2018-01-11 11:00:00,,Thursday,175,161,14,4647.165575393184
2018-01-11 12:00:00,,Thursday,207,97,110,2633.4906607412545
2018-01-11 13:00:00,,Thursday,194,68,126,3733.3805277272463
2018-01-11 14:00:00,,Thursday,181,154,27,3132.5629224994645
2018-01-11 15:00:00,,Thursday,66,61,5,1672.5700990850173
2018-01-11 16:00:00,,Thursday,65,50,15,839.5282733003042
2018-01-11 17:00:00,,Thursday,191,155,36,4392.652835191065
2018-01-11 18:00:00,,Thursday,206,39,167,4634.228367166363
2018-01-11 19:00:00,,Thursday,191,53,138,2747.0907193902835
2018-01-11 20:00:00,,Thursday,162,0,162,2975.2833823306755
2018-01-11 21:00:00,,Thursday,70,15,55,1389.382920184698
2018-01-12 10:00:00,,Friday,47,6,41,647.5128693372102
2018-01-12 11:00:00,,Friday,189,23,166,3855.4974839620554
2018-01-12 12:00:00,,Friday,214,62,152,1465.3755186647368
2018-01-12 13:00:00,,Friday,179,13,166,4310.024038673878
2018-01-12 14:00:00,,Friday,176,90,86,2583.1771618829994
2018-01-12 15:00:00,,Friday,67,9,58,1087.5799555716237
2018-01-12 16:00:00,,Friday,66,7,59,1378.2141713309898
2018-01-12 17:00:00,,Friday,215,155,60,5125.664130470942
2018-01-12 18:00:00,,Friday,204,100,104,3042.9799096834968
2018-01-12 19:00:00,,Friday,178,12,166,1423.1335779120423
2018-01-12 20:00:00,,Friday,200,60,140,4627.0850965779255
2018-01-12 21:00:00,,Friday,61,37,24,680.7568317468217
2018-01-13 10:00:00,,Saturday,63,20,43,1566.8088727860068
2018-01-13 11:00:00,,Saturday,193,178,15,3799.730972304402
2018-01-13 12:00:00,,Saturday,176,172,4,1815.4059548677542
2018-01-13 13:00:00,,Saturday,184,107,77,1877.3967670973298
2018-01-13 14:00:00,,Saturday,182,127,55,3555.961775798562
2018-01-13 15:00:00,,Saturday,168,116,52,2172.403922554188
2018-01-13 16:00:00,,Saturday,75,26,49,581.6587616993976
2018-01-13 17:00:00,,Saturday,176,113,63,3299.6436015638756
2018-01-13 18:00:00,,Saturday,194,43,151,2429.7500988655966
2018-01-13 19:00:00,,Saturday,183,174,9,4196.879740889875
2018-01-13 20:00:00,,Saturday,180,95,85,1433.3660361297916
2018-01-13 21:00:00,,Saturday,184,44,140,1567.606945321326
2018-01-14 10:00:00,,Sunday,56,11,45,460.1957160054161
2018-01-14 11:00:00,,Sunday,197,181,16,3261.0023460461307
2018-01-14 12:00:00,,Sunday,198,61,137,1729.8972965452563
2018-01-14 13:00:00,,Sunday,193,131,62,1856.0088284921299
2018-01-14 14:00:00,,Sunday,191,143,48,1530.57556959949
2018-01-14 15:00:00,,Sunday,188,115,73,4583.750855702904
2018-01-14 16:00:00,,Sunday,52,20,32,539.8893252395136
2018-01-14 17:00:00,,Sunday,187,103,84,4505.978257269154
2018-01-14 18:00:00,,Sunday,189,183,6,2218.163103254381
2018-01-14 19:00:00,,Sunday,181,43,138,3313.5997841113144
2018-01-14 20:00:00,,Sunday,186,143,43,3225.997482931413
2018-01-14 21:00:00,,Sunday,159,89,70,3971.436333711387
2018-01-15 10:00:00,,Monday,72,19,53,1086.3954641809003
2018-01-15 11:00:00,,Monday,183,79,104,2572.377353133164
2018-01-15 12:00:00,,Monday,194,47,147,3986.029041042592
2018-01-15 13:00:00,,Monday,169,19,150,1499.7894432259404
2018-01-15 14:00:00,,Monday,211,127,84,5016.07298485763
2018-01-15 15:00:00,,Monday,55,48,7,491.1647392859482
2018-01-15 16:00:00,,Monday,67,23,44,1315.2292886869657
2018-01-15 17:00:00,,Monday,196,65,131,4302.292743728359
2018-01-15 18:00:00,,Monday,147,57,90,1865.4483966787277
2018-01-15 19:00:00,,Monday,186,82,104,2889.270353520574
2018-01-15 20:00:00,,Monday,216,43,173,5247.255101546443
2018-01-15 21:00:00,,Monday,75,65,10,1733.4422562147236
2018-01-16 10:00:00,,Tuesday,61,1,60,563.8417996619215
2018-01-16 11:00:00,,Tuesday,182,89,93,4528.687454533063
2018-01-16 12:00:00,,Tuesday,188,100,88,2470.079650843663
2018-01-16 13:00:00,,Tuesday,204,53,151,4030.2265887489298
2018-01-16 14:00:00,,Tuesday,184,110,74,3169.1326346209353
2018-01-16 15:00:00,,Tuesday,55,16,39,962.7713295329537
2018-01-16 16:00:00,,Tuesday,68,10,58,1412.3186717500075
2018-01-16 17:00:00,,Tuesday,167,134,33,3748.036078618292
2018-01-16 18:00:00,,Tuesday,175,33,142,2495.0903087258266
2018-01-16 19:00:00,,Tuesday,208,62,146,3778.4664925052407
2018-01-16 20:00:00,,Tuesday,180,56,124,4161.854638450257
2018-01-16 21:00:00,,Tuesday,54,30,24,1389.3358802369498
2018-01-17 10:00:00,,Wednesday,59,54,5,790.4116828915587
2018-01-17 11:00:00,,Wednesday,184,105,79,2874.7448537701007
2018-01-17 12:00:00,,Wednesday,191,21,170,3267.7855334556007
2018-01-17 13:00:00,,Wednesday,198,150,48,5287.36164869697
2018-01-17 14:00:00,,Wednesday,185,100,85,1261.7993271644912
2018-01-17 15:00:00,,Wednesday,70,1,69,1038.4550175805773
2018-01-17 16:00:00,,Wednesday,61,24,37,1061.1588869387158
2018-01-17 17:00:00,,Wednesday,199,105,94,4003.025125581641
2018-01-17 18:00:00,,Wednesday,201,54,147,1716.4610383248546
2018-01-17 19:00:00,,Wednesday,188,124,64,3740.12268359999
2018-01-17 20:00:00,,Wednesday,175,56,119,1873.3381397256142
2018-01-17 21:00:00,,Wednesday,70,48,22,1419.5461463520953
2018-01-18 10:00:00,,Thursday,70,69,1,1099.6187944735132
2018-01-18 11:00:00,,Thursday,181,63,118,4610.843528209085
2018-01-18 12:00:00,,Thursday,174,19,155,3883.214364546371
2018-01-18 13:00:00,,Thursday,200,62,138,2327.8270138853754
2018-01-18 14:00:00,,Thursday,206,66,140,4643.156647847381
2018-01-18 15:00:00,,Thursday,67,41,26,1358.881860697821
2018-01-18 16:00:00,,Thursday,53,3,50,972.2149479710425
2018-01-18 17:00:00,,Thursday,187,108,79,1710.125007127673
2018-01-18 18:00:00,,Thursday,187,155,32,4263.286361498263
2018-01-18 19:00:00,,Thursday,169,49,120,3534.83387097147
2018-01-18 20:00:00,,Thursday,191,50,141,4290.790107305273
2018-01-18 21:00:00,,Thursday,57,2,55,1121.2781550035863
2018-01-19 10:00:00,,Friday,69,48,21,612.8382494144727
2018-01-19 11:00:00,,Friday,163,15,148,3679.9620924418064
2018-01-19 12:00:00,,Friday,210,15,195,2213.0138748941094
2018-01-19 13:00:00,,Friday,192,165,27,4086.383522769791
2018-01-19 14:00:00,,Friday,176,19,157,4269.309872405567
2018-01-19 15:00:00,,Friday,58,39,19,810.821912156194
2018-01-19 16:00:00,,Friday,73,55,18,834.4645630281238
2018-01-19 17:00:00,,Friday,179,11,168,1734.4677127241953
2018-01-19 18:00:00,,Friday,187,144,43,3401.02135913314
2018-01-19 19:00:00,,Friday,188,156,32,3344.3368782487437
2018-01-19 20:00:00,,Friday,194,109,85,4119.409143682162
2018-01-19 21:00:00,,Friday,59,48,11,621.0999926959519
2018-01-20 10:00:00,,Saturday,69,32,37,517.2354432884389
2018-01-20 11:00:00,,Saturday,181,51,130,1605.5983641403272
2018-01-20 12:00:00,,Saturday,161,74,87,2285.8637047502402
2018-01-20 13:00:00,,Saturday,176,116,60,3350.5384965509006
2018-01-20 14:00:00,,Saturday,180,144,36,3199.90260866869
2018-01-20 15:00:00,,Saturday,170,136,34,2568.2333265310476
2018-01-20 16:00:00,,Saturday,60,46,14,1136.1536357715079
2018-01-20 17:00:00,,Saturday,189,163,26,1504.6946151496843
2018-01-20 18:00:00,,Saturday,202,178,24,4719.425772857114
2018-01-20 19:00:00,,Saturday,164,0,164,3855.517362553467
2018-01-20 20:00:00,,Saturday,199,86,113,2856.2008702182384
2018-01-20 21:00:00,,Saturday,183,79,104,2189.7883033647336
2018-01-21 10:00:00,,Sunday,69,37,32,778.0378246029805
2018-01-21 11:00:00,,Sunday,183,37,146,3289.066902974072
2018-01-21 12:00:00,,Sunday,205,113,92,1909.2506882208008
2018-01-21 13:00:00,,Sunday,199,147,52,2264.0595600649044
2018-01-21 14:00:00,,Sunday,182,13,169,4715.318361371146
2018-01-21 15:00:00,,Sunday,205,144,61,3826.9649507346594
2018-01-21 16:00:00,,Sunday,61,54,7,547.5005212416735
2018-01-21 17:00:00,,Sunday,196,182,14,3165.134676407318
2018-01-21 18:00:00,,Sunday,188,47,141,2786.8456717238237
2018-01-21 19:00:00,,Sunday,178,55,123,2857.298489319866
2018-01-21 20:00:00,,Sunday,178,25,153,1283.6848945724055
2018-01-21 21:00:00,,Sunday,181,7,174,4777.592301764145
2018-01-22 10:00:00,,Monday,65,8,57,501.5366981679938
2018-01-22 11:00:00,,Monday,184,94,90,3093.3255971087756
2018-01-22 12:00:00,,Monday,199,159,40,5058.043832155192
2018-01-22 13:00:00,,Monday,198,127,71,2006.8063946112638
2018-01-22 14:00:00,,Monday,191,162,29,3783.41391499084
2018-01-22 15:00:00,,Monday,70,31,39,807.7642367020608
2018-01-22 16:00:00,,Monday,77,16,61,1703.4274981588947
2018-01-22 17:00:00,,Monday,163,103,60,3673.8429159118173
2018-01-22 18:00:00,,Monday,187,92,95,2672.663751214925
2018-01-22 19:00:00,,Monday,191,53,138,2526.0783610816743
2018-01-22 20:00:00,,Monday,198,12,186,3376.2339749350654
2018-01-22 21:00:00,,Monday,48,36,12,529.2203240023988
2018-01-23 10:00:00,,Tuesday,72,36,36,951.6955966275029
2018-01-23 11:00:00,,Tuesday,208,46,162,3440.629228613875
2018-01-23 12:00:00,,Tuesday,209,142,67,4509.800446776273
2018-01-23 13:00:00,,Tuesday,213,94,119,3402.6081839722647
2018-01-23 14:00:00,,Tuesday,203,47,156,3647.0833229863274
2018-01-23 15:00:00,,Tuesday,54,29,25,1062.6558775765582
2018-01-23 16:00:00,,Tuesday,64,45,19,1002.9461648245417
2018-01-23 17:00:00,,Tuesday,209,56,153,2025.9268191479089
2018-01-23 18:00:00,,Tuesday,195,111,84,2879.7665639689503
2018-01-23 19:00:00,,Tuesday,203,189,14,1932.703781144712
2018-01-23 20:00:00,,Tuesday,207,35,172,3070.8170976309752
2018-01-23 21:00:00,,Tuesday,68,42,26,1671.2973285526841
2018-01-24 10:00:00,,Wednesday,56,15,41,771.7671751495103
2018-01-24 11:00:00,,Wednesday,209,188,21,4983.0499422840885
2018-01-24 12:00:00,,Wednesday,188,6,182,4072.748152179578
2018-01-24 13:00:00,,Wednesday,177,7,170,2963.7763472933084
2018-01-24 14:00:00,,Wednesday,174,77,97,3177.1610757268168
2018-01-24 15:00:00,,Wednesday,76,27,49,1056.444457044493
2018-01-24 16:00:00,,Wednesday,62,25,37,1095.7708906821556
2018-01-24 17:00:00,,Wednesday,181,156,25,2366.1323284577793
2018-01-24 18:00:00,,Wednesday,185,54,131,4571.755117363063
2018-01-24 19:00:00,,Wednesday,194,16,178,2460.316215166432
2018-01-24 20:00:00,,Wednesday,186,2,184,1905.9168664881777
2018-01-24 21:00:00,,Wednesday,63,45,18,512.7589696957456
2018-01-25 10:00:00,,Thursday,61,13,48,574.4712501987044
2018-01-25 11:00:00,,Thursday,184,88,96,3367.31545202756
2018-01-25 12:00:00,,Thursday,188,124,64,3516.8183994306314
2018-01-25 13:00:00,,Thursday,183,145,38,2747.50495994158
2018-01-25 14:00:00,,Thursday,190,13,177,2087.487311216961
2018-01-25 15:00:00,,Thursday,55,42,13,451.2958960576355
2018-01-25 16:00:00,,Thursday,56,53,3,1046.032402589457
2018-01-25 17:00:00,,Thursday,182,144,38,4607.138337906551
2018-01-25 18:00:00,,Thursday,174,17,157,4506.935122115889
2018-01-25 19:00:00,,Thursday,210,176,34,5399.688933160812
2018-01-25 20:00:00,,Thursday,200,32,168,3425.7953212585553
2018-01-25 21:00:00,,Thursday,64,39,25,522.985834072932
2018-01-26 10:00:00,,Friday,65,50,15,768.0168075401041
2018-01-26 11:00:00,,Friday,192,13,179,2372.1516776815074
2018-01-26 12:00:00,,Friday,184,26,158,2359.398128492623
2018-01-26 13:00:00,,Friday,180,13,167,2948.515750050246
2018-01-26 14:00:00,,Friday,189,178,11,3579.7460951175335
2018-01-26 15:00:00,,Friday,58,10,48,1241.4636937709336
2018-01-26 16:00:00,,Friday,65,14,51,1027.6862857517203
2018-01-26 17:00:00,,Friday,213,196,17,5637.682263188256
2018-01-26 18:00:00,,Friday,170,117,53,3764.2613481416556
2018-01-26 19:00:00,,Friday,180,117,63,3190.8874393389424
2018-01-26 20:00:00,,Friday,169,112,57,1348.797852269189
2018-01-26 21:00:00,,Friday,83,39,44,591.3370199894047
2018-01-27 10:00:00,,Saturday,58,36,22,422.009946045449
2018-01-27 11:00:00,,Saturday,193,170,23,1830.5472454626697
2018-01-27 12:00:00,,Saturday,196,90,106,2615.5229631082652
2018-01-27 13:00:00,,Saturday,188,19,169,2999.261544435973
2018-01-27 14:00:00,,Saturday,176,33,143,3278.331307696143
2018-01-27 15:00:00,,Saturday,172,31,141,1384.3956788995915
2018-01-27 16:00:00,,Saturday,70,62,8,1461.4209043489116
2018-01-27 17:00:00,,Saturday,167,117,50,2086.841828298041
2018-01-27 18:00:00,,Saturday,175,42,133,4629.306345426079
2018-01-27 19:00:00,,Saturday,193,172,21,2414.195569368371
2018-01-27 20:00:00,,Saturday,203,175,28,2764.541204825461
2018-01-27 21:00:00,,Saturday,176,128,48,4233.739224146508
2018-01-28 10:00:00,,Sunday,61,9,52,1226.5424017033897
2018-01-28 11:00:00,,Sunday,196,22,174,4104.124367799332
2018-01-28 12:00:00,,Sunday,179,13,166,2235.9565369043626
2018-01-28 13:00:00,,Sunday,193,93,100,1402.3853680532702
2018-01-28 14:00:00,,Sunday,179,125,54,2621.2350409431347
2018-01-28 15:00:00,,Sunday,175,79,96,1713.1291780859265
2018-01-28 16:00:00,,Sunday,52,11,41,1102.7943636689176
2018-01-28 17:00:00,,Sunday,174,47,127,2494.7156720860503
2018-01-28 18:00:00,,Sunday,194,161,33,4677.802565156152
2018-01-28 19:00:00,,Sunday,198,53,145,2271.7458981310347
2018-01-28 20:00:00,,Sunday,182,142,40,3727.7765472248
2018-01-28 21:00:00,,Sunday,179,23,156,1448.0181216294113
2018-01-29 10:00:00,,Monday,62,7,55,688.9619324329942
2018-01-29 11:00:00,,Monday,187,153,34,1604.1079926823118
2018-01-29 12:00:00,,Monday,181,136,45,4644.571131645805
2018-01-29 13:00:00,,Monday,195,177,18,4672.189372169289
2018-01-29 14:00:00,,Monday,189,87,102,2445.566678380009
2018-01-29 15:00:00,,Monday,58,54,4,484.78502203356595
2018-01-29 16:00:00,,Monday,63,29,34,1040.3666832621868
2018-01-29 17:00:00,,Monday,207,178,29,4278.114192777297
2018-01-29 18:00:00,,Monday,177,143,34,2192.201851820639
2018-01-29 19:00:00,,Monday,213,75,138,4218.106468699285
2018-01-29 20:00:00,,Monday,190,84,106,4186.691814853918
2018-01-29 21:00:00,,Monday,54,48,6,758.540382481025
2018-01-30 10:00:00,,Tuesday,50,37,13,619.11820987696
2018-01-30 11:00:00,,Tuesday,222,18,204,5549.841691759643
2018-01-30 12:00:00,,Tuesday,173,69,104,1955.3274568608094
2018-01-30 13:00:00,,Tuesday,194,68,126,1495.7573554584192
2018-01-30 14:00:00,,Tuesday,172,40,132,2832.1253967506154
2018-01-30 15:00:00,,Tuesday,70,44,26,1044.89857082398
2018-01-30 16:00:00,,Tuesday,69,53,16,485.53608101719965
2018-01-30 17:00:00,,Tuesday,213,38,175,4786.292377848666
2018-01-30 18:00:00,,Tuesday,218,98,120,4562.6168915417165
2018-01-30 19:00:00,,Tuesday,196,47,149,4548.920038030487
2018-01-30 20:00:00,,Tuesday,183,7,176,3092.6994386234514
2018-01-30 21:00:00,,Tuesday,66,26,40,1064.583612992098
2018-01-31 10:00:00,,Wednesday,77,30,47,620.3114168305002
2018-01-31 11:00:00,,Wednesday,206,142,64,2275.852441055308
2018-01-31 12:00:00,,Wednesday,212,8,204,4600.242523158008
2018-01-31 13:00:00,,Wednesday,189,36,153,2845.8531200335665
2018-01-31 14:00:00,,Wednesday,171,41,130,2021.2074921656808
2018-01-31 15:00:00,,Wednesday,67,31,36,829.2698317054358
2018-01-31 16:00:00,,Wednesday,78,26,52,626.8904698719938
2018-01-31 17:00:00,,Wednesday,204,145,59,2772.9708575211826
2018-01-31 18:00:00,,Wednesday,158,114,44,1145.0241034739404
2018-01-31 19:00:00,,Wednesday,194,8,186,3726.938158653683
2018-01-31 20:00:00,,Wednesday,199,10,189,3610.3060698517756
2018-01-31 21:00:00,,Wednesday,57,57,0,843.4089677232655
2018-02-01 10:00:00,,Thursday,54,1,53,736.9808086298846
2018-02-01 11:00:00,,Thursday,189,187,2,4269.357007321784
2018-02-01 12:00:00,,Thursday,192,17,175,3469.714095053807
2018-02-01 13:00:00,,Thursday,183,59,124,4634.225837685789
2018-02-01 14:00:00,,Thursday,200,10,190,3208.270490145729
2018-02-01 15:00:00,,Thursday,57,19,38,1453.375413755298
2018-02-01 16:00:00,,Thursday,71,42,29,1641.4997564851744
2018-02-01 17:00:00,,Thursday,214,47,167,5299.8705880813695
2018-02-01 18:00:00,,Thursday,197,197,0,4086.194634592284
2018-02-01 19:00:00,,Thursday,203,181,22,3300.5616647435436
2018-02-01 20:00:00,,Thursday,192,23,169,4155.474693685454
2018-02-01 21:00:00,,Thursday,76,5,71,932.4757400519985
2018-02-02 10:00:00,,Friday,79,7,72,1187.4408727862433
2018-02-02 11:00:00,,Friday,195,115,80,2324.892925001629
2018-02-02 12:00:00,,Friday,176,11,165,2907.542018130316
2018-02-02 13:00:00,,Friday,193,141,52,1814.1132624643888
2018-02-02 14:00:00,,Friday,199,113,86,1869.9570244850624
2018-02-02 15:00:00,,Friday,49,47,2,589.2088788106612
2018-02-02 16:00:00,,Friday,53,0,53,580.6060607379303
2018-02-02 17:00:00,,Friday,205,27,178,2759.14821203163
2018-02-02 18:00:00,,Friday,202,123,79,3046.8787727180575
2018-02-02 19:00:00,,Friday,179,61,118,1416.0577972158505
2018-02-02 20:00:00,,Friday,194,91,103,2878.9672654055476
2018-02-02 21:00:00,,Friday,54,39,15,956.935826870631
2018-02-03 10:00:00,,Saturday,61,21,40,920.3268065181189
2018-02-03 11:00:00,,Saturday,162,23,139,3149.6137719410617
2018-02-03 12:00:00,,Saturday,175,156,19,2923.693920398792
2018-02-03 13:00:00,,Saturday,181,54,127,2158.47811959325
2018-02-03 14:00:00,,Saturday,178,82,96,1864.5375263325777
2018-02-03 15:00:00,,Saturday,180,112,68,3833.956210512498
2018-02-03 16:00:00,,Saturday,64,19,45,1383.2195460256362
2018-02-03 17:00:00,,Saturday,186,136,50,3523.1710185883967
2018-02-03 18:00:00,,Saturday,179,32,147,1786.1473265431928
2018-02-03 19:00:00,,Saturday,166,28,138,3541.501412610742
2018-02-03 20:00:00,,Saturday,197,108,89,4987.85692629048
2018-02-03 21:00:00,,Saturday,192,127,65,2383.799930131123
2018-02-04 10:00:00,,Sunday,56,23,33,819.5395999592713
2018-02-04 11:00:00,,Sunday,179,81,98,4131.368268515372
2018-02-04 12:00:00,,Sunday,146,76,70,2091.7278631800345
2018-02-04 13:00:00,,Sunday,176,107,69,3907.0694256868496
2018-02-04 14:00:00,,Sunday,182,36,146,1777.864397642478
