Timestamp,Events_or_Holidays,Day_of_Week,Total_Customers,Reservation_Number,Walkin_Number,Revenue
2021-01-05 01:00:00,,Tuesday,0,0,0,0.0
2021-01-05 02:00:00,,Tuesday,0,0,0,0.0
2021-01-05 03:00:00,,Tuesday,0,0,0,0.0
2021-01-05 04:00:00,,Tuesday,0,0,0,0.0
2021-01-05 05:00:00,,Tuesday,0,0,0,0.0
2021-01-05 06:00:00,,Tuesday,0,0,0,0.0
2021-01-05 07:00:00,,Tuesday,0,0,0,0.0
2021-01-05 08:00:00,,Tuesday,0,0,0,0.0
2021-01-05 09:00:00,,Tuesday,0,0,0,0.0
2021-01-05 10:00:00,,Tuesday,0,0,0,0.0
2021-01-05 11:00:00,,Tuesday,169,35,134,1255.4261529244422
2021-01-05 12:00:00,,Tuesday,234,117,117,4059.9571610718176
2021-01-05 13:00:00,,Tuesday,164,123,41,4137.122378599075
2021-01-05 14:00:00,,Tuesday,245,230,15,3578.5734922607257
2021-01-05 15:00:00,,Tuesday,72,61,11,1551.219567556779
2021-01-05 16:00:00,,Tuesday,89,45,44,1957.087160279089
2021-01-05 17:00:00,,Tuesday,145,10,135,3659.4762698814816
2021-01-05 18:00:00,,Tuesday,18,8,10,378.7722844689447
2021-01-05 19:00:00,,Tuesday,60,49,11,631.906481680045
2021-01-05 20:00:00,,Tuesday,236,149,87,5679.75522666225
2021-01-05 21:00:00,,Tuesday,110,24,86,2079.023551864976
2021-01-05 22:00:00,,Tuesday,15,11,4,208.4265549700844
2021-01-05 23:00:00,,Tuesday,0,0,0,0.0
2021-01-06 00:00:00,,Wednesday,0,0,0,0.0
2021-01-06 01:00:00,,Wednesday,0,0,0,0.0
2021-01-06 02:00:00,,Wednesday,0,0,0,0.0
2021-01-06 03:00:00,,Wednesday,0,0,0,0.0
2021-01-06 04:00:00,,Wednesday,0,0,0,0.0
2021-01-06 05:00:00,,Wednesday,0,0,0,0.0
2021-01-06 06:00:00,,Wednesday,0,0,0,0.0
2021-01-06 07:00:00,,Wednesday,0,0,0,0.0
2021-01-06 08:00:00,,Wednesday,0,0,0,0.0
2021-01-06 09:00:00,,Wednesday,0,0,0,0.0
2021-01-06 10:00:00,,Wednesday,0,0,0,0.0
2021-01-06 11:00:00,,Wednesday,211,72,139,3780.944598871606
2021-01-06 12:00:00,,Wednesday,179,131,48,1699.6399885541816
2021-01-06 13:00:00,,Wednesday,130,90,40,3100.2728420800404
2021-01-06 14:00:00,,Wednesday,113,98,15,1784.1910117016328
2021-01-06 15:00:00,,Wednesday,74,19,55,637.5237877048746
2021-01-06 16:00:00,,Wednesday,247,57,190,5626.5062067076415
2021-01-06 17:00:00,,Wednesday,134,32,102,1355.1567668984
2021-01-06 18:00:00,,Wednesday,193,112,81,2872.203762733842
2021-01-06 19:00:00,,Wednesday,17,7,10,431.5004758092217
2021-01-06 20:00:00,,Wednesday,170,116,54,2074.2855115119273
2021-01-06 21:00:00,,Wednesday,197,173,24,4752.62656648113
2021-01-06 22:00:00,,Wednesday,0,0,0,0.0
2021-01-06 23:00:00,,Wednesday,0,0,0,0.0
2021-01-07 00:00:00,,Thursday,0,0,0,0.0
2021-01-07 01:00:00,,Thursday,0,0,0,0.0
2021-01-07 02:00:00,,Thursday,0,0,0,0.0
2021-01-07 03:00:00,,Thursday,0,0,0,0.0
2021-01-07 04:00:00,,Thursday,0,0,0,0.0
2021-01-07 05:00:00,,Thursday,0,0,0,0.0
2021-01-07 06:00:00,,Thursday,0,0,0,0.0
2021-01-07 07:00:00,,Thursday,0,0,0,0.0
2021-01-07 08:00:00,,Thursday,0,0,0,0.0
2021-01-07 09:00:00,,Thursday,0,0,0,0.0
2021-01-07 10:00:00,,Thursday,0,0,0,0.0
2021-01-07 11:00:00,,Thursday,211,154,57,4848.581142865358
2021-01-07 12:00:00,,Thursday,184,99,85,3119.7597411185093
2021-01-07 13:00:00,,Thursday,150,134,16,2980.6526342666743
2021-01-07 14:00:00,,Thursday,250,118,132,2990.9786702162355
2021-01-07 15:00:00,,Thursday,48,8,40,869.0444488876099
2021-01-07 16:00:00,,Thursday,34,25,9,686.3711111381327
2021-01-07 17:00:00,,Thursday,150,116,34,3396.067583281019
2021-01-07 18:00:00,,Thursday,231,18,213,5803.099080744757
2021-01-07 19:00:00,,Thursday,236,168,68,1881.7969550644186
2021-01-07 20:00:00,,Thursday,126,101,25,970.661152887853
2021-01-07 21:00:00,,Thursday,53,11,42,363.06723503989497
2021-01-07 22:00:00,,Thursday,98,97,1,2555.6296380583194
2021-01-07 23:00:00,,Thursday,0,0,0,0.0
2021-01-08 00:00:00,,Friday,0,0,0,0.0
2021-01-08 01:00:00,,Friday,0,0,0,0.0
2021-01-08 02:00:00,,Friday,0,0,0,0.0
2021-01-08 03:00:00,,Friday,0,0,0,0.0
2021-01-08 04:00:00,,Friday,0,0,0,0.0
2021-01-08 05:00:00,,Friday,0,0,0,0.0
2021-01-08 06:00:00,,Friday,0,0,0,0.0
2021-01-08 07:00:00,,Friday,0,0,0,0.0
2021-01-08 08:00:00,,Friday,0,0,0,0.0
2021-01-08 09:00:00,,Friday,0,0,0,0.0
2021-01-08 10:00:00,,Friday,0,0,0,0.0
2021-01-08 11:00:00,,Friday,222,200,22,5572.2694480720575
2021-01-08 12:00:00,,Friday,189,11,178,1854.030365143773
2021-01-08 13:00:00,,Friday,151,41,110,2366.7144364611277
2021-01-08 14:00:00,,Friday,109,81,28,1583.681372362556
2021-01-08 15:00:00,,Friday,93,81,12,2361.583062962722
2021-01-08 16:00:00,,Friday,41,31,10,422.2723091328225
2021-01-08 17:00:00,,Friday,232,81,151,3031.4211744582635
2021-01-08 18:00:00,,Friday,140,21,119,2534.5730216590923
2021-01-08 19:00:00,,Friday,250,155,95,6256.747054943998
2021-01-08 20:00:00,,Friday,228,64,164,5136.708708560564
2021-01-08 21:00:00,,Friday,6,0,6,129.51089888486814
2021-01-08 22:00:00,,Friday,150,82,68,2480.2757397016585
2021-01-08 23:00:00,,Friday,0,0,0,0.0
2021-01-09 00:00:00,,Saturday,0,0,0,0.0
2021-01-09 01:00:00,,Saturday,0,0,0,0.0
2021-01-09 02:00:00,,Saturday,0,0,0,0.0
2021-01-09 03:00:00,,Saturday,0,0,0,0.0
2021-01-09 04:00:00,,Saturday,0,0,0,0.0
2021-01-09 05:00:00,,Saturday,0,0,0,0.0
2021-01-09 06:00:00,,Saturday,0,0,0,0.0
2021-01-09 07:00:00,,Saturday,0,0,0,0.0
2021-01-09 08:00:00,,Saturday,0,0,0,0.0
2021-01-09 09:00:00,,Saturday,0,0,0,0.0
2021-01-09 10:00:00,,Saturday,0,0,0,0.0
2021-01-09 11:00:00,,Saturday,186,89,97,1981.886351476003
2021-01-09 12:00:00,,Saturday,212,61,151,5479.582182531717
2021-01-09 13:00:00,,Saturday,74,55,19,849.9943546032409
2021-01-09 14:00:00,,Saturday,182,120,62,3722.1494106646855
2021-01-09 15:00:00,,Saturday,165,92,73,2939.6157351681563
2021-01-09 16:00:00,,Saturday,74,10,64,587.2968184186495
2021-01-09 17:00:00,,Saturday,182,69,113,4514.508288543402
2021-01-09 18:00:00,,Saturday,48,11,37,330.1005060898443
2021-01-09 19:00:00,,Saturday,117,1,116,1793.160965195844
2021-01-09 20:00:00,,Saturday,229,199,30,1710.0274771849417
2021-01-09 21:00:00,,Saturday,130,0,130,2868.5184601051733
2021-01-09 22:00:00,,Saturday,24,22,2,409.45290467162425
2021-01-09 23:00:00,,Saturday,0,0,0,0.0
2021-01-10 00:00:00,,Sunday,0,0,0,0.0
2021-01-10 01:00:00,,Sunday,0,0,0,0.0
2021-01-10 02:00:00,,Sunday,0,0,0,0.0
2021-01-10 03:00:00,,Sunday,0,0,0,0.0
2021-01-10 04:00:00,,Sunday,0,0,0,0.0
2021-01-10 05:00:00,,Sunday,0,0,0,0.0
2021-01-10 06:00:00,,Sunday,0,0,0,0.0
2021-01-10 07:00:00,,Sunday,0,0,0,0.0
2021-01-10 08:00:00,,Sunday,0,0,0,0.0
2021-01-10 09:00:00,,Sunday,0,0,0,0.0
2021-01-10 10:00:00,,Sunday,0,0,0,0.0
2021-01-10 11:00:00,,Sunday,178,150,28,4336.692215823802
2021-01-10 12:00:00,,Sunday,208,183,25,4391.392076822512
2021-01-10 13:00:00,,Sunday,200,58,142,4097.818145537931
2021-01-10 14:00:00,,Sunday,194,4,190,1843.4184639748853
2021-01-10 15:00:00,,Sunday,202,71,131,5057.593518441874
2021-01-10 16:00:00,,Sunday,90,19,71,1402.9169738646951
2021-01-10 17:00:00,,Sunday,159,119,40,4012.967737558656
2021-01-10 18:00:00,,Sunday,214,158,56,1655.4330742335676
2021-01-10 19:00:00,,Sunday,127,4,123,2974.0693794983144
2021-01-10 20:00:00,,Sunday,228,107,121,5352.30307698553
2021-01-10 21:00:00,,Sunday,209,205,4,3516.0656469758783
2021-01-10 22:00:00,,Sunday,110,2,108,995.290669372462
2021-01-10 23:00:00,,Sunday,0,0,0,0.0
2021-01-11 00:00:00,,Monday,0,0,0,0.0
2021-01-11 01:00:00,,Monday,0,0,0,0.0
2021-01-11 02:00:00,,Monday,0,0,0,0.0
2021-01-11 03:00:00,,Monday,0,0,0,0.0
2021-01-11 04:00:00,,Monday,0,0,0,0.0
2021-01-11 05:00:00,,Monday,0,0,0,0.0
2021-01-11 06:00:00,,Monday,0,0,0,0.0
2021-01-11 07:00:00,,Monday,0,0,0,0.0
2021-01-11 08:00:00,,Monday,0,0,0,0.0
2021-01-11 09:00:00,,Monday,0,0,0,0.0
2021-01-11 10:00:00,,Monday,0,0,0,0.0
2021-01-11 11:00:00,,Monday,130,117,13,1351.5270860136009
2021-01-11 12:00:00,,Monday,176,157,19,2775.6093756983705
2021-01-11 13:00:00,,Monday,178,144,34,3059.0225526497743
2021-01-11 14:00:00,,Monday,236,7,229,5867.022214236902
2021-01-11 15:00:00,,Monday,92,6,86,2464.147215943252
2021-01-11 16:00:00,,Monday,1,0,1,20.834998406376013
2021-01-11 17:00:00,,Monday,198,170,28,3946.723157339007
2021-01-11 18:00:00,,Monday,150,94,56,1049.4333272585554
2021-01-11 19:00:00,,Monday,219,88,131,2852.6053920636095
2021-01-11 20:00:00,,Monday,112,95,17,1776.780404051448
2021-01-11 21:00:00,,Monday,36,29,7,588.7885463399234
2021-01-11 22:00:00,,Monday,70,12,58,1377.0682960738247
2021-01-11 23:00:00,,Monday,0,0,0,0.0
2021-01-12 00:00:00,,Tuesday,0,0,0,0.0
2021-01-12 01:00:00,,Tuesday,0,0,0,0.0
2021-01-12 02:00:00,,Tuesday,0,0,0,0.0
2021-01-12 03:00:00,,Tuesday,0,0,0,0.0
2021-01-12 04:00:00,,Tuesday,0,0,0,0.0
2021-01-12 05:00:00,,Tuesday,0,0,0,0.0
2021-01-12 06:00:00,,Tuesday,0,0,0,0.0
2021-01-12 07:00:00,,Tuesday,0,0,0,0.0
2021-01-12 08:00:00,,Tuesday,0,0,0,0.0
2021-01-12 09:00:00,,Tuesday,0,0,0,0.0
2021-01-12 10:00:00,,Tuesday,0,0,0,0.0
2021-01-12 11:00:00,,Tuesday,136,34,102,3078.397278164018
2021-01-12 12:00:00,,Tuesday,163,93,70,3014.396754701254
2021-01-12 13:00:00,,Tuesday,212,157,55,1687.2790691020452
2021-01-12 14:00:00,,Tuesday,138,120,18,3327.9635077724993
2021-01-12 15:00:00,,Tuesday,76,11,65,648.4236733885257
2021-01-12 16:00:00,,Tuesday,104,26,78,2655.2314084971495
2021-01-12 17:00:00,,Tuesday,137,62,75,3640.025529473213
2021-01-12 18:00:00,,Tuesday,184,162,22,4537.71322582945
2021-01-12 19:00:00,,Tuesday,150,105,45,2204.9454816137836
2021-01-12 20:00:00,,Tuesday,248,124,124,3853.349844419684
2021-01-12 21:00:00,,Tuesday,78,44,34,1849.4667412045037
2021-01-12 22:00:00,,Tuesday,109,53,56,2328.0911861913955
2021-01-12 23:00:00,,Tuesday,0,0,0,0.0
2021-01-13 00:00:00,,Wednesday,0,0,0,0.0
2021-01-13 01:00:00,,Wednesday,0,0,0,0.0
2021-01-13 02:00:00,,Wednesday,0,0,0,0.0
2021-01-13 03:00:00,,Wednesday,0,0,0,0.0
2021-01-13 04:00:00,,Wednesday,0,0,0,0.0
2021-01-13 05:00:00,,Wednesday,0,0,0,0.0
2021-01-13 06:00:00,,Wednesday,0,0,0,0.0
2021-01-13 07:00:00,,Wednesday,0,0,0,0.0
2021-01-13 08:00:00,,Wednesday,0,0,0,0.0
2021-01-13 09:00:00,,Wednesday,0,0,0,0.0
2021-01-13 10:00:00,,Wednesday,0,0,0,0.0
2021-01-13 11:00:00,,Wednesday,192,159,33,2946.5106559576348
2021-01-13 12:00:00,,Wednesday,192,36,156,2222.6175921578433
2021-01-13 13:00:00,,Wednesday,151,2,149,2877.777542997004
2021-01-13 14:00:00,,Wednesday,141,131,10,2119.1808042918606
2021-01-13 15:00:00,,Wednesday,139,100,39,1982.6291179794434
2021-01-13 16:00:00,,Wednesday,144,35,109,2242.491297116064
2021-01-13 17:00:00,,Wednesday,7,5,2,52.52397601298796
2021-01-13 18:00:00,,Wednesday,181,83,98,3953.149524075757
2021-01-13 19:00:00,,Wednesday,197,191,6,4196.469940220862
2021-01-13 20:00:00,,Wednesday,52,32,20,455.6557922749719
2021-01-13 21:00:00,,Wednesday,59,20,39,1091.7329201277691
2021-01-13 22:00:00,,Wednesday,25,22,3,423.6425216166323
2021-01-13 23:00:00,,Wednesday,0,0,0,0.0
2021-01-14 00:00:00,,Thursday,0,0,0,0.0
2021-01-14 01:00:00,,Thursday,0,0,0,0.0
2021-01-14 02:00:00,,Thursday,0,0,0,0.0
2021-01-14 03:00:00,,Thursday,0,0,0,0.0
2021-01-14 04:00:00,,Thursday,0,0,0,0.0
2021-01-14 05:00:00,,Thursday,0,0,0,0.0
2021-01-14 06:00:00,,Thursday,0,0,0,0.0
2021-01-14 07:00:00,,Thursday,0,0,0,0.0
2021-01-14 08:00:00,,Thursday,0,0,0,0.0
2021-01-14 09:00:00,,Thursday,0,0,0,0.0
2021-01-14 10:00:00,,Thursday,0,0,0,0.0
2021-01-14 11:00:00,,Thursday,152,90,62,2914.190293486962
2021-01-14 12:00:00,,Thursday,14,14,0,366.4446681898122
2021-01-14 13:00:00,,Thursday,145,13,132,3454.7786925573246
2021-01-14 14:00:00,,Thursday,193,149,44,3172.3066571102377
2021-01-14 15:00:00,,Thursday,110,108,2,1797.8624382526841
2021-01-14 16:00:00,,Thursday,123,105,18,3168.5316969564856
2021-01-14 17:00:00,,Thursday,213,21,192,3210.115289973041
2021-01-14 18:00:00,,Thursday,144,65,79,3057.2434606317433
2021-01-14 19:00:00,,Thursday,36,11,25,592.3707353679326
2021-01-14 20:00:00,,Thursday,242,68,174,4391.6406575358615
2021-01-14 21:00:00,,Thursday,108,12,96,1611.7651526347715
2021-01-14 22:00:00,,Thursday,5,4,1,90.36423666937611
2021-01-14 23:00:00,,Thursday,0,0,0,0.0
2021-01-15 00:00:00,,Friday,0,0,0,0.0
2021-01-15 01:00:00,,Friday,0,0,0,0.0
2021-01-15 02:00:00,,Friday,0,0,0,0.0
2021-01-15 03:00:00,,Friday,0,0,0,0.0
2021-01-15 04:00:00,,Friday,0,0,0,0.0
2021-01-15 05:00:00,,Friday,0,0,0,0.0
2021-01-15 06:00:00,,Friday,0,0,0,0.0
2021-01-15 07:00:00,,Friday,0,0,0,0.0
2021-01-15 08:00:00,,Friday,0,0,0,0.0
2021-01-15 09:00:00,,Friday,0,0,0,0.0
2021-01-15 10:00:00,,Friday,0,0,0,0.0
2021-01-15 11:00:00,,Friday,5,3,2,36.44586110416523
2021-01-15 12:00:00,,Friday,171,0,171,3261.0752915957637
2021-01-15 13:00:00,,Friday,66,64,2,889.549015683995
2021-01-15 14:00:00,,Friday,204,20,184,4806.183062514836
2021-01-15 15:00:00,,Friday,23,14,9,412.59996090434026
2021-01-15 16:00:00,,Friday,78,10,68,1426.747521474058
2021-01-15 17:00:00,,Friday,198,139,59,2896.0106845712867
2021-01-15 18:00:00,,Friday,141,93,48,3262.2077820228787
2021-01-15 19:00:00,,Friday,146,95,51,3599.808515850762
2021-01-15 20:00:00,,Friday,214,83,131,2758.640445768687
2021-01-15 21:00:00,,Friday,178,128,50,3515.2133155404094
2021-01-15 22:00:00,,Friday,216,63,153,4377.339170653865
2021-01-15 23:00:00,,Friday,0,0,0,0.0
2021-01-16 00:00:00,,Saturday,0,0,0,0.0
2021-01-16 01:00:00,,Saturday,0,0,0,0.0
2021-01-16 02:00:00,,Saturday,0,0,0,0.0
2021-01-16 03:00:00,,Saturday,0,0,0,0.0
2021-01-16 04:00:00,,Saturday,0,0,0,0.0
2021-01-16 05:00:00,,Saturday,0,0,0,0.0
2021-01-16 06:00:00,,Saturday,0,0,0,0.0
2021-01-16 07:00:00,,Saturday,0,0,0,0.0
2021-01-16 08:00:00,,Saturday,0,0,0,0.0
2021-01-16 09:00:00,,Saturday,0,0,0,0.0
2021-01-16 10:00:00,,Saturday,0,0,0,0.0
2021-01-16 11:00:00,,Saturday,176,109,67,3437.650746675951
2021-01-16 12:00:00,,Saturday,140,119,21,1183.66436260987
2021-01-16 13:00:00,,Saturday,197,138,59,4660.4230206830725
2021-01-16 14:00:00,,Saturday,17,13,4,118.40576754716908
2021-01-16 15:00:00,,Saturday,65,16,49,646.566194709712
2021-01-16 16:00:00,,Saturday,94,49,45,2400.5304468213594
2021-01-16 17:00:00,,Saturday,21,12,9,342.9420905872026
2021-01-16 18:00:00,,Saturday,174,47,127,3588.713865894691
2021-01-16 19:00:00,,Saturday,154,14,140,2130.806608033984
2021-01-16 20:00:00,,Saturday,148,147,1,3138.473893733385
2021-01-16 21:00:00,,Saturday,238,221,17,2000.8339472150344
2021-01-16 22:00:00,,Saturday,42,4,38,380.84326160408153
2021-01-16 23:00:00,,Saturday,0,0,0,0.0
2021-01-17 00:00:00,,Sunday,0,0,0,0.0
2021-01-17 01:00:00,,Sunday,0,0,0,0.0
2021-01-17 02:00:00,,Sunday,0,0,0,0.0
2021-01-17 03:00:00,,Sunday,0,0,0,0.0
2021-01-17 04:00:00,,Sunday,0,0,0,0.0
2021-01-17 05:00:00,,Sunday,0,0,0,0.0
2021-01-17 06:00:00,,Sunday,0,0,0,0.0
2021-01-17 07:00:00,,Sunday,0,0,0,0.0
2021-01-17 08:00:00,,Sunday,0,0,0,0.0
2021-01-17 09:00:00,,Sunday,0,0,0,0.0
2021-01-17 10:00:00,,Sunday,0,0,0,0.0
2021-01-17 11:00:00,,Sunday,242,2,240,4181.618936566778
2021-01-17 12:00:00,,Sunday,178,121,57,2478.673249883362
2021-01-17 13:00:00,,Sunday,179,145,34,1419.1314786331436
2021-01-17 14:00:00,,Sunday,152,41,111,2677.9775863613013
2021-01-17 15:00:00,,Sunday,225,122,103,3237.9037735520274
2021-01-17 16:00:00,,Sunday,78,14,64,815.309826246439
2021-01-17 17:00:00,,Sunday,236,28,208,2172.7945437579533
2021-01-17 18:00:00,,Sunday,136,58,78,1696.0443038056922
2021-01-17 19:00:00,,Sunday,234,16,218,5935.889472056785
2021-01-17 20:00:00,,Sunday,6,3,3,149.04437956616653
2021-01-17 21:00:00,,Sunday,170,156,14,3087.364357596085
2021-01-17 22:00:00,,Sunday,41,27,14,509.42423134115387
2021-01-17 23:00:00,,Sunday,0,0,0,0.0
2021-01-18 00:00:00,,Monday,0,0,0,0.0
2021-01-18 01:00:00,,Monday,0,0,0,0.0
2021-01-18 02:00:00,,Monday,0,0,0,0.0
2021-01-18 03:00:00,,Monday,0,0,0,0.0
2021-01-18 04:00:00,,Monday,0,0,0,0.0
2021-01-18 05:00:00,,Monday,0,0,0,0.0
2021-01-18 06:00:00,,Monday,0,0,0,0.0
2021-01-18 07:00:00,,Monday,0,0,0,0.0
2021-01-18 08:00:00,,Monday,0,0,0,0.0
2021-01-18 09:00:00,,Monday,0,0,0,0.0
2021-01-18 10:00:00,,Monday,0,0,0,0.0
2021-01-18 11:00:00,,Monday,152,24,128,3987.585314265343
2021-01-18 12:00:00,,Monday,6,0,6,84.62039070568113
2021-01-18 13:00:00,,Monday,229,204,25,5504.678151151639
2021-01-18 14:00:00,,Monday,142,71,71,3548.672362005471
2021-01-18 15:00:00,,Monday,21,20,1,453.8432749193494
2021-01-18 16:00:00,,Monday,10,4,6,129.10650503277304
2021-01-18 17:00:00,,Monday,141,137,4,1943.6272396290763
2021-01-18 18:00:00,,Monday,174,57,117,1374.4017491196453
2021-01-18 19:00:00,,Monday,139,1,138,3476.901648556479
2021-01-18 20:00:00,,Monday,172,136,36,3534.3041473720928
2021-01-18 21:00:00,,Monday,53,20,33,699.5617034111795
2021-01-18 22:00:00,,Monday,202,141,61,5348.3726759748415
2021-01-18 23:00:00,,Monday,0,0,0,0.0
2021-01-19 00:00:00,,Tuesday,0,0,0,0.0
2021-01-19 01:00:00,,Tuesday,0,0,0,0.0
2021-01-19 02:00:00,,Tuesday,0,0,0,0.0
2021-01-19 03:00:00,,Tuesday,0,0,0,0.0
2021-01-19 04:00:00,,Tuesday,0,0,0,0.0
2021-01-19 05:00:00,,Tuesday,0,0,0,0.0
2021-01-19 06:00:00,,Tuesday,0,0,0,0.0
2021-01-19 07:00:00,,Tuesday,0,0,0,0.0
2021-01-19 08:00:00,,Tuesday,0,0,0,0.0
2021-01-19 09:00:00,,Tuesday,0,0,0,0.0
2021-01-19 10:00:00,,Tuesday,0,0,0,0.0
