Timestamp,Events_or_Holidays,Day_of_Week,Total_Customers,Reservation_Number,Walkin_Number,Revenue
2021-01-04 13:00:00,,Monday,241,12,229,5495.02179986389
2021-01-04 14:00:00,,Monday,188,147,41,4759.171693702342
2021-01-04 15:00:00,,Monday,42,16,26,984.3520215701946
2021-01-04 16:00:00,,Monday,43,24,19,707.238229250324
2021-01-04 17:00:00,,Monday,164,28,136,3237.643719864796
2021-01-04 18:00:00,,Monday,112,109,3,1944.2321853054673
2021-01-04 19:00:00,,Monday,166,100,66,1256.8824281415118
2021-01-04 20:00:00,,Monday,77,50,27,1227.1386548171429
2021-01-04 21:00:00,,Monday,61,27,34,750.4578256094578
2021-01-04 22:00:00,,Monday,115,77,38,1732.7047067251146
2021-01-05 11:00:00,,Tuesday,182,180,2,3898.173934845022
2021-01-05 12:00:00,,Tuesday,216,0,216,2772.2797636154023
2021-01-05 13:00:00,,Tuesday,246,135,111,2401.729811778987
2021-01-05 14:00:00,,Tuesday,70,24,46,1080.7995643173558
2021-01-05 15:00:00,,Tuesday,31,15,16,281.3574778804472
2021-01-05 16:00:00,,Tuesday,61,52,9,697.4676532904772
2021-01-05 17:00:00,,Tuesday,177,136,41,1631.7603278891465
2021-01-05 18:00:00,,Tuesday,139,106,33,2948.492127503938
2021-01-05 19:00:00,,Tuesday,205,139,66,4012.817789301517
2021-01-05 20:00:00,,Tuesday,19,6,13,456.2356774623245
2021-01-05 21:00:00,,Tuesday,113,3,110,940.0161681912555
2021-01-05 22:00:00,,Tuesday,118,58,60,3088.7811817364877
2021-01-06 11:00:00,,Wednesday,67,46,21,1652.1322164909932
2021-01-06 12:00:00,,Wednesday,190,6,184,2089.6198699126317
2021-01-06 13:00:00,,Wednesday,171,157,14,2852.6989928069415
2021-01-06 14:00:00,,Wednesday,245,145,100,6300.640167293285
2021-01-06 15:00:00,,Wednesday,70,29,41,1421.0191157155618
2021-01-06 16:00:00,,Wednesday,60,17,43,1274.623897609636
2021-01-06 17:00:00,,Wednesday,243,58,185,3792.6531725262744
2021-01-06 18:00:00,,Wednesday,174,57,117,2129.0758962161767
2021-01-06 19:00:00,,Wednesday,136,94,42,1435.5538818944501
2021-01-06 20:00:00,,Wednesday,178,21,157,4326.968206373804
2021-01-06 21:00:00,,Wednesday,32,30,2,644.6662195584452
2021-01-06 22:00:00,,Wednesday,37,17,20,687.9423214612622
2021-01-07 11:00:00,,Thursday,234,215,19,5694.484786090344
2021-01-07 12:00:00,,Thursday,144,85,59,1098.4378090655516
2021-01-07 13:00:00,,Thursday,129,21,108,1868.5181214199188
2021-01-07 14:00:00,,Thursday,197,136,61,3053.945428155891
2021-01-07 15:00:00,,Thursday,124,0,124,3107.9744298542396
2021-01-07 16:00:00,,Thursday,101,15,86,706.1182052969948
2021-01-07 17:00:00,,Thursday,214,160,54,4230.957720528277
2021-01-07 18:00:00,,Thursday,43,38,5,724.0890789988229
2021-01-07 19:00:00,,Thursday,215,58,157,3635.277960236587
2021-01-07 20:00:00,,Thursday,116,59,57,1399.0487588464616
2021-01-07 21:00:00,,Thursday,93,71,22,2088.4563894135167
2021-01-07 22:00:00,,Thursday,63,19,44,1293.7118990269173
2021-01-08 11:00:00,,Friday,179,168,11,2911.0019485103503
2021-01-08 12:00:00,,Friday,153,69,84,2538.483046327021
2021-01-08 13:00:00,,Friday,249,202,47,5821.274794241121
2021-01-08 14:00:00,,Friday,190,120,70,4002.2782910769747
2021-01-08 15:00:00,,Friday,82,12,70,1800.4793531955086
2021-01-08 16:00:00,,Friday,91,84,7,2222.290905106641
2021-01-08 17:00:00,,Friday,190,179,11,3158.763866835506
2021-01-08 18:00:00,,Friday,178,158,20,2404.683285181989
2021-01-08 19:00:00,,Friday,33,29,4,761.318031780152
2021-01-08 20:00:00,,Friday,244,224,20,3166.169729975084
2021-01-08 21:00:00,,Friday,6,4,2,119.0293353695362
2021-01-08 22:00:00,,Friday,88,65,23,908.7783855630228
2021-01-09 11:00:00,,Saturday,182,2,180,1968.5694978332047
2021-01-09 12:00:00,,Saturday,210,187,23,3021.1578545536145
2021-01-09 13:00:00,,Saturday,198,119,79,2847.9093126648836
2021-01-09 14:00:00,,Saturday,215,155,60,1593.8586523852844
2021-01-09 15:00:00,,Saturday,208,187,21,4518.110593305924
2021-01-09 16:00:00,,Saturday,123,70,53,2669.905047173168
2021-01-09 17:00:00,,Saturday,136,121,15,2408.8540951827836
2021-01-09 18:00:00,,Saturday,139,11,128,2733.1340465717108
2021-01-09 19:00:00,,Saturday,214,141,73,4448.889676471729
2021-01-09 20:00:00,,Saturday,241,224,17,5669.067525202258
2021-01-09 21:00:00,,Saturday,113,25,88,1399.9335985045948
2021-01-09 22:00:00,,Saturday,248,184,64,3723.987147106691
2021-01-10 11:00:00,,Sunday,189,166,23,1945.2037905372956
2021-01-10 12:00:00,,Sunday,233,168,65,3160.9503254002543
2021-01-10 13:00:00,,Sunday,28,4,24,472.0555903068059
2021-01-10 14:00:00,,Sunday,224,52,172,1783.836248246838
2021-01-10 15:00:00,,Sunday,55,39,16,653.7353403759955
2021-01-10 16:00:00,,Sunday,35,16,19,454.09470701642124
2021-01-10 17:00:00,,Sunday,165,158,7,1833.2149244611376
2021-01-10 18:00:00,,Sunday,207,124,83,5067.24859890664
2021-01-10 19:00:00,,Sunday,36,11,25,274.9123256042904
2021-01-10 20:00:00,,Sunday,217,20,197,2711.6350366841243
2021-01-10 21:00:00,,Sunday,71,33,38,692.0581410801761
2021-01-10 22:00:00,,Sunday,4,3,1,38.31667795666493
2021-01-11 11:00:00,,Monday,164,87,77,2793.081584564362
2021-01-11 12:00:00,,Monday,160,16,144,3822.1803067963237
2021-01-11 13:00:00,,Monday,238,129,109,4647.713429375641
2021-01-11 14:00:00,,Monday,107,39,68,1642.3419958157822
2021-01-11 15:00:00,,Monday,82,81,1,1453.16375239391
2021-01-11 16:00:00,,Monday,6,6,0,64.39706928300664
2021-01-11 17:00:00,,Monday,203,45,158,1814.3980416853785
2021-01-11 18:00:00,,Monday,212,72,140,5398.999866685077
2021-01-11 19:00:00,,Monday,157,69,88,1409.888847300137
2021-01-11 20:00:00,,Monday,100,14,86,848.613263827885
2021-01-11 21:00:00,,Monday,71,45,26,955.5867601298294
2021-01-11 22:00:00,,Monday,98,33,65,698.2444814706635
2021-01-12 11:00:00,,Tuesday,92,73,19,1135.706878934686
2021-01-12 12:00:00,,Tuesday,240,190,50,3323.7125961694087
2021-01-12 13:00:00,,Tuesday,192,81,111,4124.46825542596
2021-01-12 14:00:00,,Tuesday,194,12,182,4264.300499792595
2021-01-12 15:00:00,,Tuesday,96,81,15,894.3681217880704
2021-01-12 16:00:00,,Tuesday,31,0,31,523.5610562580598
2021-01-12 17:00:00,,Tuesday,149,140,9,2293.522483638645
2021-01-12 18:00:00,,Tuesday,164,26,138,3789.1919773921973
2021-01-12 19:00:00,,Tuesday,143,14,129,1831.7009179678146
2021-01-12 20:00:00,,Tuesday,135,68,67,1168.0225521408356
2021-01-12 21:00:00,,Tuesday,30,29,1,582.2688243375101
2021-01-12 22:00:00,,Tuesday,7,5,2,66.80803254212287
2021-01-13 11:00:00,,Wednesday,246,180,66,2469.5255483825067
2021-01-13 12:00:00,,Wednesday,227,118,109,3685.222264984761
2021-01-13 13:00:00,,Wednesday,167,15,152,1264.646300883962
2021-01-13 14:00:00,,Wednesday,124,25,99,2374.7871394567187
2021-01-13 15:00:00,,Wednesday,4,2,2,42.630226885422445
2021-01-13 16:00:00,,Wednesday,116,55,61,3058.455804782142
2021-01-13 17:00:00,,Wednesday,245,115,130,1741.5999002289432
2021-01-13 18:00:00,,Wednesday,159,124,35,2067.4720475757367
2021-01-13 19:00:00,,Wednesday,189,140,49,2474.526249432391
2021-01-13 20:00:00,,Wednesday,186,93,93,2204.8020011329786
2021-01-13 21:00:00,,Wednesday,95,51,44,1572.0088093977913
2021-01-13 22:00:00,,Wednesday,59,52,7,764.447199583308
2021-01-14 11:00:00,,Thursday,153,29,124,1086.164136361581
2021-01-14 12:00:00,,Thursday,53,5,48,911.5851490332573
2021-01-14 13:00:00,,Thursday,107,27,80,782.4907120815103
2021-01-14 14:00:00,,Thursday,132,92,40,3048.3834029553996
2021-01-14 15:00:00,,Thursday,44,29,15,1104.569213090649
2021-01-14 16:00:00,,Thursday,53,37,16,855.080880889114
2021-01-14 17:00:00,,Thursday,173,125,48,2342.2291298581026
2021-01-14 18:00:00,,Thursday,7,5,2,100.4102064793281
2021-01-14 19:00:00,,Thursday,25,6,19,319.2294024884835
2021-01-14 20:00:00,,Thursday,232,118,114,5478.647164028303
2021-01-14 21:00:00,,Thursday,36,12,24,963.5135962843924
2021-01-14 22:00:00,,Thursday,40,38,2,826.5277002917285
2021-01-15 11:00:00,,Friday,3,1,2,22.792268496423027
2021-01-15 12:00:00,,Friday,160,99,61,2054.61323398718
2021-01-15 13:00:00,,Friday,141,38,103,3415.882641365077
2021-01-15 14:00:00,,Friday,73,43,30,752.1586818308741
2021-01-15 15:00:00,,Friday,57,47,10,886.1696810993368
2021-01-15 16:00:00,,Friday,43,20,23,764.5125263262099
2021-01-15 17:00:00,,Friday,132,74,58,1276.352091612614
2021-01-15 18:00:00,,Friday,193,168,25,2089.4862807263935
2021-01-15 19:00:00,,Friday,238,79,159,3186.5472692594053
2021-01-15 20:00:00,,Friday,191,189,2,2144.7901870195233
2021-01-15 21:00:00,,Friday,61,56,5,517.5235812919642
2021-01-15 22:00:00,,Friday,17,10,7,231.97401156381866
2021-01-16 11:00:00,,Saturday,201,70,131,1863.6834712279792
2021-01-16 12:00:00,,Saturday,228,34,194,4374.30965793035
2021-01-16 13:00:00,,Saturday,230,94,136,4367.579838518855
2021-01-16 14:00:00,,Saturday,204,169,35,3432.1169076152496
2021-01-16 15:00:00,,Saturday,178,48,130,2260.3919317253367
2021-01-16 16:00:00,,Saturday,62,54,8,1515.50779179895
2021-01-16 17:00:00,,Saturday,76,35,41,1784.271405682263
2021-01-16 18:00:00,,Saturday,203,59,144,3304.8474148688338
2021-01-16 19:00:00,,Saturday,179,57,122,1525.142752770887
2021-01-16 20:00:00,,Saturday,229,41,188,3175.9423292443703
2021-01-16 21:00:00,,Saturday,228,98,130,5310.858645015734
2021-01-16 22:00:00,,Saturday,90,72,18,890.3986836944939
2021-01-17 11:00:00,,Sunday,138,104,34,1556.889814039969
2021-01-17 12:00:00,,Sunday,55,7,48,1056.6517236476702
2021-01-17 13:00:00,,Sunday,248,248,0,2203.0931160684295
2021-01-17 14:00:00,,Sunday,31,24,7,654.5319784183193
2021-01-17 15:00:00,,Sunday,141,28,113,1121.3879035616555
2021-01-17 16:00:00,,Sunday,119,68,51,1692.919208923783
2021-01-17 17:00:00,,Sunday,169,15,154,2853.459897667916
2021-01-17 18:00:00,,Sunday,154,99,55,2119.639970343978
2021-01-17 19:00:00,,Sunday,98,17,81,2543.947959925932
2021-01-17 20:00:00,,Sunday,224,83,141,5777.5999593657425
2021-01-17 21:00:00,,Sunday,207,132,75,3392.6510371096288
2021-01-17 22:00:00,,Sunday,215,153,62,1482.142230939705
2021-01-18 11:00:00,,Monday,25,17,8,276.28587717194193
2021-01-18 12:00:00,,Monday,144,118,26,3806.8209603501246
2021-01-18 13:00:00,,Monday,212,55,157,2450.385102958588
2021-01-18 14:00:00,,Monday,156,119,37,2031.1502904625725
2021-01-18 15:00:00,,Monday,117,54,63,1408.0574050657558
2021-01-18 16:00:00,,Monday,178,89,89,4492.7163433344695
2021-01-18 17:00:00,,Monday,156,94,62,2371.624516339896
2021-01-18 18:00:00,,Monday,220,110,110,5668.315547143247
2021-01-18 19:00:00,,Monday,138,19,119,3143.019082708119
2021-01-18 20:00:00,,Monday,174,122,52,2339.6984905508657
2021-01-18 21:00:00,,Monday,117,75,42,955.5569911165685
2021-01-18 22:00:00,,Monday,4,1,3,99.42128230980556
2021-01-19 11:00:00,,Tuesday,192,31,161,3306.748724924423
2021-01-19 12:00:00,,Tuesday,125,1,124,1180.1487879065694
2021-01-19 13:00:00,,Tuesday,202,48,154,4845.216108429635
2021-01-19 14:00:00,,Tuesday,154,97,57,1207.5141493648634
2021-01-19 15:00:00,,Tuesday,5,0,5,108.88798651327028
2021-01-19 16:00:00,,Tuesday,80,59,21,1151.3978863252503
2021-01-19 17:00:00,,Tuesday,226,158,68,1589.8469176527044
2021-01-19 18:00:00,,Tuesday,128,114,14,1597.489523988691
2021-01-19 19:00:00,,Tuesday,244,12,232,2826.876956483599
2021-01-19 20:00:00,,Tuesday,75,73,2,1742.7982633028525
2021-01-19 21:00:00,,Tuesday,120,79,41,2122.0216307152496
2021-01-19 22:00:00,,Tuesday,123,70,53,2291.56537495444
2021-01-20 11:00:00,,Wednesday,245,20,225,3603.7330518810627
2021-01-20 12:00:00,,Wednesday,162,28,134,1356.5445877037332
2021-01-20 13:00:00,,Wednesday,4,3,1,81.37254141953474
2021-01-20 14:00:00,,Wednesday,78,78,0,780.9861146337997
2021-01-20 15:00:00,,Wednesday,14,7,7,213.65057623640124
2021-01-20 16:00:00,,Wednesday,23,14,9,253.28425797212893
2021-01-20 17:00:00,,Wednesday,45,28,17,1052.246482619371
2021-01-20 18:00:00,,Wednesday,169,91,78,4172.905867542006
2021-01-20 19:00:00,,Wednesday,136,97,39,2289.880660913572
2021-01-20 20:00:00,,Wednesday,192,165,27,1609.4376043687016
2021-01-20 21:00:00,,Wednesday,69,11,58,902.3122941958147
2021-01-20 22:00:00,,Wednesday,7,6,1,139.014878120547
2021-01-21 11:00:00,,Thursday,149,19,130,3243.0904833231116
2021-01-21 12:00:00,,Thursday,222,91,131,2039.5260721284874
2021-01-21 13:00:00,,Thursday,220,185,35,5350.832567143339
2021-01-21 14:00:00,,Thursday,210,44,166,2382.3763763295274
2021-01-21 15:00:00,,Thursday,98,82,16,905.899301746078
2021-01-21 16:00:00,,Thursday,67,53,14,631.8059709823681
2021-01-21 17:00:00,,Thursday,227,45,182,3190.1618872880645
2021-01-21 18:00:00,,Thursday,159,114,45,1811.4040251292972
2021-01-21 19:00:00,,Thursday,49,22,27,803.1646279598966
2021-01-21 20:00:00,,Thursday,19,13,6,148.47436638032352
2021-01-21 21:00:00,,Thursday,180,160,20,4601.880215842419
2021-01-21 22:00:00,,Thursday,89,37,52,2018.9479452418739
2021-01-22 11:00:00,,Friday,208,152,56,2150.4990518559507
2021-01-22 12:00:00,,Friday,169,41,128,3348.3511154006715
2021-01-22 13:00:00,,Friday,105,98,7,2035.7682882506936
2021-01-22 14:00:00,,Friday,166,28,138,1170.7027077453508
2021-01-22 15:00:00,,Friday,79,49,30,1255.2509516403397
2021-01-22 16:00:00,,Friday,96,14,82,1858.7603050166858
2021-01-22 17:00:00,,Friday,131,46,85,3035.019144707129
2021-01-22 18:00:00,,Friday,234,7,227,2409.2909529877543
2021-01-22 19:00:00,,Friday,97,1,96,2206.029021295005
2021-01-22 20:00:00,,Friday,153,12,141,3707.016958393853
2021-01-22 21:00:00,,Friday,32,24,8,537.7245894211774
2021-01-22 22:00:00,,Friday,110,30,80,2733.047393155604
2021-01-23 11:00:00,,Saturday,235,80,155,2258.4428360810443
2021-01-23 12:00:00,,Saturday,172,62,110,2359.6560970590695
2021-01-23 13:00:00,,Saturday,149,109,40,2613.92458026921
2021-01-23 14:00:00,,Saturday,149,58,91,3058.4563662061505
2021-01-23 15:00:00,,Saturday,76,59,17,871.6069942928117
2021-01-23 16:00:00,,Saturday,16,16,0,212.94775562067878
2021-01-23 17:00:00,,Saturday,191,107,84,3943.930343418246
2021-01-23 18:00:00,,Saturday,236,28,208,2689.1018101148875
2021-01-23 19:00:00,,Saturday,9,9,0,169.9629080996206
2021-01-23 20:00:00,,Saturday,246,180,66,4749.102403104664
2021-01-23 21:00:00,,Saturday,175,164,11,2716.5165956008987
2021-01-23 22:00:00,,Saturday,3,2,1,37.72128776558458
2021-01-24 11:00:00,,Sunday,37,15,22,277.3337680106552
2021-01-24 12:00:00,,Sunday,144,59,85,2386.568988026518
2021-01-24 13:00:00,,Sunday,188,64,124,4281.930047490165
2021-01-24 14:00:00,,Sunday,192,134,58,3521.661323240443
2021-01-24 15:00:00,,Sunday,37,7,30,736.5397976078355
2021-01-24 16:00:00,,Sunday,18,11,7,150.85809050424658
2021-01-24 17:00:00,,Sunday,135,97,38,1809.098737916582
2021-01-24 18:00:00,,Sunday,153,3,150,1889.0763210718908
2021-01-24 19:00:00,,Sunday,218,181,37,2505.950562686962
2021-01-24 20:00:00,,Sunday,161,42,119,1843.2100228911272
2021-01-24 21:00:00,,Sunday,164,36,128,1832.087294966903
2021-01-24 22:00:00,,Sunday,85,13,72,1315.1780306020391
2021-01-25 11:00:00,,Monday,159,67,92,1404.4444852506206
2021-01-25 12:00:00,,Monday,248,211,37,5843.350716840306
2021-01-25 13:00:00,,Monday,84,27,57,869.3750359120738
2021-01-25 14:00:00,,Monday,241,96,145,6377.928342245509
2021-01-25 15:00:00,,Monday,109,21,88,1510.1781117818357
2021-01-25 16:00:00,,Monday,47,39,8,956.7532103894895
2021-01-25 17:00:00,,Monday,236,205,31,3261.9720383793488
2021-01-25 18:00:00,,Monday,162,154,8,2926.437696681064
2021-01-25 19:00:00,,Monday,104,62,42,2428.6175083087483
2021-01-25 20:00:00,,Monday,52,8,44,1089.5466621702365
2021-01-25 21:00:00,,Monday,119,1,118,2943.8039075404427
2021-01-25 22:00:00,,Monday,149,139,10,3299.489071811184
2021-01-26 11:00:00,,Tuesday,127,122,5,2717.818988813852
2021-01-26 12:00:00,,Tuesday,225,16,209,1703.4760112384297
2021-01-26 13:00:00,,Tuesday,200,50,150,3287.087536808785
2021-01-26 14:00:00,,Tuesday,250,230,20,5911.318962322577
2021-01-26 15:00:00,,Tuesday,77,44,33,1218.450457244976
2021-01-26 16:00:00,,Tuesday,19,2,17,416.14622676397266
2021-01-26 17:00:00,,Tuesday,107,90,17,1388.2117480960349
2021-01-26 18:00:00,,Tuesday,179,73,106,2272.371694855783
2021-01-26 19:00:00,,Tuesday,166,46,120,2047.917895826134
2021-01-26 20:00:00,,Tuesday,104,68,36,1274.4087950035907
2021-01-26 21:00:00,,Tuesday,24,2,22,577.2578475356206
2021-01-26 22:00:00,,Tuesday,88,76,12,1705.7851465713297
2021-01-27 11:00:00,,Wednesday,130,95,35,1061.4803304076856
2021-01-27 12:00:00,,Wednesday,196,86,110,4811.769439979385
2021-01-27 13:00:00,,Wednesday,177,158,19,1777.0989149780141
2021-01-27 14:00:00,,Wednesday,145,17,128,1907.6825409315902
2021-01-27 15:00:00,,Wednesday,135,19,116,3547.4651381314584
2021-01-27 16:00:00,,Wednesday,17,6,11,373.01844079578325
2021-01-27 17:00:00,,Wednesday,156,73,83,3452.2760907274564
2021-01-27 18:00:00,,Wednesday,244,32,212,5525.0771408205665
2021-01-27 19:00:00,,Wednesday,182,100,82,2835.664380486015
2021-01-27 20:00:00,,Wednesday,158,62,96,2545.951288215902
2021-01-27 21:00:00,,Wednesday,185,168,17,3955.423559612134
2021-01-27 22:00:00,,Wednesday,47,3,44,851.190256919405
2021-01-28 11:00:00,,Thursday,155,85,70,2840.3303465331164
2021-01-28 12:00:00,,Thursday,39,4,35,881.4773592258226
2021-01-28 13:00:00,,Thursday,219,177,42,3619.609703464127
2021-01-28 14:00:00,,Thursday,242,123,119,3730.8028016772073
2021-01-28 15:00:00,,Thursday,18,2,16,358.9421085257922
2021-01-28 16:00:00,,Thursday,45,41,4,757.0074810584216
2021-01-28 17:00:00,,Thursday,125,36,89,976.6791403207945
2021-01-28 18:00:00,,Thursday,181,163,18,4835.695212448494
2021-01-28 19:00:00,,Thursday,72,63,9,1448.0242805546434
2021-01-28 20:00:00,,Thursday,126,115,11,2065.9319678765173
2021-01-28 21:00:00,,Thursday,40,5,35,1012.4966284289644
2021-01-28 22:00:00,,Thursday,29,17,12,748.3416292494815
2021-01-29 11:00:00,,Friday,199,66,133,1532.3541594260435
2021-01-29 12:00:00,,Friday,193,141,52,3962.4613911085225
2021-01-29 13:00:00,,Friday,240,211,29,6042.54344157044
2021-01-29 14:00:00,,Friday,194,134,60,2844.1822410932714
2021-01-29 15:00:00,,Friday,70,52,18,1400.413291807328
2021-01-29 16:00:00,,Friday,44,23,21,442.9078075120229
2021-01-29 17:00:00,,Friday,43,0,43,849.6921015561101
2021-01-29 18:00:00,,Friday,134,3,131,1081.7875098107595
2021-01-29 19:00:00,,Friday,151,2,149,3907.2452669569107
2021-01-29 20:00:00,,Friday,174,150,24,4654.821232901207
2021-01-29 21:00:00,,Friday,78,58,20,1817.557486098806
2021-01-29 22:00:00,,Friday,37,21,16,560.341000978744
2021-01-30 11:00:00,,Saturday,185,43,142,2341.0782317210746
2021-01-30 12:00:00,,Saturday,208,152,56,3291.761134337292
2021-01-30 13:00:00,,Saturday,217,24,193,5218.628897796248
2021-01-30 14:00:00,,Saturday,160,74,86,1332.578822345465
2021-01-30 15:00:00,,Saturday,205,180,25,2952.3211721965736
2021-01-30 16:00:00,,Saturday,29,23,6,585.7191089567463
2021-01-30 17:00:00,,Saturday,177,67,110,4710.070396288027
2021-01-30 18:00:00,,Saturday,4,2,2,63.507942250835654
2021-01-30 19:00:00,,Saturday,213,164,49,5123.0039132400925
2021-01-30 20:00:00,,Saturday,211,108,103,3802.521830072948
2021-01-30 21:00:00,,Saturday,140,70,70,3112.2252014784954
2021-01-30 22:00:00,,Saturday,122,120,2,1468.3649003480261
2021-01-31 11:00:00,,Sunday,63,6,57,908.9565177439041
2021-01-31 12:00:00,,Sunday,125,105,20,1826.6671143324666
2021-01-31 13:00:00,,Sunday,140,38,102,1718.7429166521117
2021-01-31 14:00:00,,Sunday,225,68,157,4434.035668308891
2021-01-31 15:00:00,,Sunday,104,74,30,1490.5034014074752
2021-01-31 16:00:00,,Sunday,63,18,45,1678.5733067909066
2021-01-31 17:00:00,,Sunday,174,118,56,1383.5571850429126
2021-01-31 18:00:00,,Sunday,191,61,130,2176.252037576433
2021-01-31 19:00:00,,Sunday,133,106,27,1269.4624334095965
2021-01-31 20:00:00,,Sunday,67,0,67,1371.9479562581164
2021-01-31 21:00:00,,Sunday,128,120,8,1864.0993802619387
2021-01-31 22:00:00,,Sunday,146,74,72,3653.8602972306317
2021-02-01 11:00:00,,Monday,178,44,134,4442.985542126913
2021-02-01 12:00:00,,Monday,191,69,122,4754.582683632603
2021-02-01 13:00:00,,Monday,130,70,60,1484.129875769405
2021-02-01 14:00:00,,Monday,146,139,7,2840.740522536402
2021-02-01 15:00:00,,Monday,2,0,2,14.698862123153754
2021-02-01 16:00:00,,Monday,106,13,93,1054.270944816882
2021-02-01 17:00:00,,Monday,138,105,33,2315.629587072799
2021-02-01 18:00:00,,Monday,161,66,95,3890.4372827843436
2021-02-01 19:00:00,,Monday,151,151,0,3773.215757949176
2021-02-01 20:00:00,,Monday,155,91,64,2019.4145971283647
2021-02-01 21:00:00,,Monday,74,36,38,861.0913421703245
2021-02-01 22:00:00,,Monday,209,56,153,2979.8647604134558
2021-02-02 11:00:00,,Tuesday,125,9,116,2546.163393281659
2021-02-02 12:00:00,,Tuesday,112,46,66,2615.6514051688714
2021-02-02 13:00:00,,Tuesday,174,150,24,3575.6470457337573
2021-02-02 14:00:00,,Tuesday,201,113,88,5313.239793073731
2021-02-02 15:00:00,,Tuesday,121,29,92,2449.4091694936196
2021-02-02 16:00:00,,Tuesday,15,14,1,162.5233643752109
2021-02-02 17:00:00,,Tuesday,233,135,98,4286.853985970133
2021-02-02 18:00:00,,Tuesday,184,164,20,2527.26741471938
2021-02-02 19:00:00,,Tuesday,226,190,36,1845.2536363814947
2021-02-02 20:00:00,,Tuesday,197,112,85,4329.696835064084
2021-02-02 21:00:00,,Tuesday,106,82,24,1302.028595676589
2021-02-02 22:00:00,,Tuesday,78,12,66,1959.033813994364
2021-02-03 11:00:00,,Wednesday,136,16,120,2401.089357902944
2021-02-03 12:00:00,,Wednesday,216,58,158,4234.337687891331
2021-02-03 13:00:00,,Wednesday,138,98,40,1823.813415373334
2021-02-03 14:00:00,,Wednesday,109,84,25,955.9825126718871
2021-02-03 15:00:00,,Wednesday,39,8,31,577.3498256714158
2021-02-03 16:00:00,,Wednesday,29,2,27,380.35915898131356
2021-02-03 17:00:00,,Wednesday,137,51,86,1387.903630915704
2021-02-03 18:00:00,,Wednesday,248,193,55,6397.158789330528
2021-02-03 19:00:00,,Wednesday,200,68,132,3169.915879854077
2021-02-03 20:00:00,,Wednesday,180,160,20,4591.481816645228
2021-02-03 21:00:00,,Wednesday,51,23,28,489.5132077230119
2021-02-03 22:00:00,,Wednesday,60,33,27,1599.6070628978696
2021-02-04 11:00:00,,Thursday,217,130,87,4916.017159790516
2021-02-04 12:00:00,,Thursday,121,113,8,2996.918944402462
2021-02-04 13:00:00,,Thursday,218,68,150,1604.7942200670334
2021-02-04 14:00:00,,Thursday,3,2,1,45.99033729463226
2021-02-04 15:00:00,,Thursday,55,30,25,529.9466208361661
2021-02-04 16:00:00,,Thursday,3,1,2,64.82152807349613
