Timestamp,Events_or_Holidays,Day_of_Week,Total_Customers,Reservation_Number,Walkin_Number,Revenue
11/1/2021 20:00,,Monday,150,0,150,2374.737237
11/1/2021 21:00,,Monday,56,55,1,1361.863972
11/1/2021 22:00,,Monday,114,78,36,2356.992904
11/1/2021 23:00,,Monday,0,0,0,0
12/1/2021 0:00,,Tuesday,0,0,0,0
12/1/2021 1:00,,Tuesday,0,0,0,0
12/1/2021 2:00,,Tuesday,0,0,0,0
12/1/2021 3:00,,Tuesday,0,0,0,0
12/1/2021 4:00,,Tuesday,0,0,0,0
12/1/2021 5:00,,Tuesday,0,0,0,0
12/1/2021 6:00,,Tuesday,0,0,0,0
12/1/2021 7:00,,Tuesday,0,0,0,0
12/1/2021 8:00,,Tuesday,0,0,0,0
12/1/2021 9:00,,Tuesday,0,0,0,0
12/1/2021 10:00,,Tuesday,0,0,0,0
12/1/2021 11:00,,Tuesday,190,49,141,4064.565811
12/1/2021 12:00,,Tuesday,204,8,196,4404.983235
12/1/2021 13:00,,Tuesday,157,5,152,2593.796118
12/1/2021 14:00,,Tuesday,205,168,37,1510.644945
12/1/2021 15:00,,Tuesday,95,67,28,1918.348646
12/1/2021 16:00,,Tuesday,90,60,30,2182.631033
12/1/2021 17:00,,Tuesday,125,56,69,1655.252236
12/1/2021 18:00,,Tuesday,191,80,111,2021.36694
12/1/2021 19:00,,Tuesday,219,145,74,3777.449607
12/1/2021 20:00,,Tuesday,250,248,2,6215.094689
12/1/2021 21:00,,Tuesday,47,29,18,350.0907872
12/1/2021 22:00,,Tuesday,59,47,12,1396.25339
12/1/2021 23:00,,Tuesday,0,0,0,0
13/1/2021 0:00,,Wednesday,0,0,0,0
13/1/2021 1:00,,Wednesday,0,0,0,0
13/1/2021 2:00,,Wednesday,0,0,0,0
13/1/2021 3:00,,Wednesday,0,0,0,0
13/1/2021 4:00,,Wednesday,0,0,0,0
13/1/2021 5:00,,Wednesday,0,0,0,0
13/1/2021 6:00,,Wednesday,0,0,0,0
13/1/2021 7:00,,Wednesday,0,0,0,0
13/1/2021 8:00,,Wednesday,0,0,0,0
13/1/2021 9:00,,Wednesday,0,0,0,0
13/1/2021 10:00,,Wednesday,0,0,0,0
13/1/2021 11:00,,Wednesday,195,144,51,4240.637262
13/1/2021 12:00,,Wednesday,204,163,41,4658.370639
13/1/2021 13:00,,Wednesday,216,0,216,1906.850518
13/1/2021 14:00,,Wednesday,177,149,28,4021.970271
13/1/2021 15:00,,Wednesday,81,5,76,1558.588158
13/1/2021 16:00,,Wednesday,67,17,50,1330.664042
13/1/2021 17:00,,Wednesday,244,29,215,2116.729414
13/1/2021 18:00,,Wednesday,196,14,182,4901.211876
13/1/2021 19:00,,Wednesday,188,53,135,3513.030986
13/1/2021 20:00,,Wednesday,203,8,195,1947.669606
13/1/2021 21:00,,Wednesday,49,18,31,376.8492869
13/1/2021 22:00,,Wednesday,36,27,9,516.5589289
13/1/2021 23:00,,Wednesday,0,0,0,0
14/1/2021 0:00,,Thursday,0,0,0,0
14/1/2021 1:00,,Thursday,0,0,0,0
14/1/2021 2:00,,Thursday,0,0,0,0
14/1/2021 3:00,,Thursday,0,0,0,0
14/1/2021 4:00,,Thursday,0,0,0,0
14/1/2021 5:00,,Thursday,0,0,0,0
14/1/2021 6:00,,Thursday,0,0,0,0
14/1/2021 7:00,,Thursday,0,0,0,0
14/1/2021 8:00,,Thursday,0,0,0,0
14/1/2021 9:00,,Thursday,0,0,0,0
14/1/2021 10:00,,Thursday,0,0,0,0
14/1/2021 11:00,,Thursday,210,90,120,3312.318832
14/1/2021 12:00,,Thursday,190,42,148,2293.643129
14/1/2021 13:00,,Thursday,201,62,139,1640.963779
14/1/2021 14:00,,Thursday,138,54,84,2145.255552
14/1/2021 15:00,,Thursday,82,57,25,1115.894555
14/1/2021 16:00,,Thursday,39,12,27,726.5058762
14/1/2021 17:00,,Thursday,138,137,1,2422.357804
14/1/2021 18:00,,Thursday,202,75,127,3476.588456
14/1/2021 19:00,,Thursday,152,132,20,3291.874309
14/1/2021 20:00,,Thursday,142,53,89,3668.009154
14/1/2021 21:00,,Thursday,6,1,5,153.2374503
14/1/2021 22:00,,Thursday,61,13,48,1124.064995
14/1/2021 23:00,,Thursday,0,0,0,0
15/1/2021 0:00,,Friday,0,0,0,0
15/1/2021 1:00,,Friday,0,0,0,0
15/1/2021 2:00,,Friday,0,0,0,0
15/1/2021 3:00,,Friday,0,0,0,0
15/1/2021 4:00,,Friday,0,0,0,0
15/1/2021 5:00,,Friday,0,0,0,0
15/1/2021 6:00,,Friday,0,0,0,0
15/1/2021 7:00,,Friday,0,0,0,0
15/1/2021 8:00,,Friday,0,0,0,0
15/1/2021 9:00,,Friday,0,0,0,0
15/1/2021 10:00,,Friday,0,0,0,0
15/1/2021 11:00,,Friday,242,12,230,5962.099323
15/1/2021 12:00,,Friday,218,102,116,4661.724912
15/1/2021 13:00,,Friday,174,50,124,1493.680468
15/1/2021 14:00,,Friday,197,93,104,2129.847927
15/1/2021 15:00,,Friday,45,37,8,888.1892303
15/1/2021 16:00,,Friday,91,76,15,2261.743233
15/1/2021 17:00,,Friday,182,66,116,3191.522715
15/1/2021 18:00,,Friday,177,96,81,1364.804654
15/1/2021 19:00,,Friday,154,5,149,1954.911806
15/1/2021 20:00,,Friday,164,97,67,2788.384949
15/1/2021 21:00,,Friday,57,18,39,546.5660904
15/1/2021 22:00,,Friday,63,26,37,749.4958012
15/1/2021 23:00,,Friday,0,0,0,0
16/1/2021 0:00,,Saturday,0,0,0,0
16/1/2021 1:00,,Saturday,0,0,0,0
16/1/2021 2:00,,Saturday,0,0,0,0
16/1/2021 3:00,,Saturday,0,0,0,0
16/1/2021 4:00,,Saturday,0,0,0,0
16/1/2021 5:00,,Saturday,0,0,0,0
16/1/2021 6:00,,Saturday,0,0,0,0
16/1/2021 7:00,,Saturday,0,0,0,0
16/1/2021 8:00,,Saturday,0,0,0,0
16/1/2021 9:00,,Saturday,0,0,0,0
16/1/2021 10:00,,Saturday,0,0,0,0
16/1/2021 11:00,,Saturday,216,11,205,2573.424833
16/1/2021 12:00,,Saturday,176,109,67,2720.463959
16/1/2021 13:00,,Saturday,192,150,42,3620.752844
16/1/2021 14:00,,Saturday,216,212,4,4436.626155
16/1/2021 15:00,,Saturday,190,36,154,2671.198024
16/1/2021 16:00,,Saturday,109,54,55,2749.19012
16/1/2021 17:00,,Saturday,174,12,162,2848.385504
16/1/2021 18:00,,Saturday,173,16,157,4040.958994
16/1/2021 19:00,,Saturday,233,61,172,3185.390115
16/1/2021 20:00,,Saturday,208,106,102,3674.217735
16/1/2021 21:00,,Saturday,167,115,52,4075.496042
16/1/2021 22:00,,Saturday,105,66,39,1574.957547
16/1/2021 23:00,,Saturday,0,0,0,0
17/1/2021 0:00,,Sunday,0,0,0,0
17/1/2021 1:00,,Sunday,0,0,0,0
17/1/2021 2:00,,Sunday,0,0,0,0
17/1/2021 3:00,,Sunday,0,0,0,0
17/1/2021 4:00,,Sunday,0,0,0,0
17/1/2021 5:00,,Sunday,0,0,0,0
17/1/2021 6:00,,Sunday,0,0,0,0
17/1/2021 7:00,,Sunday,0,0,0,0
17/1/2021 8:00,,Sunday,0,0,0,0
17/1/2021 9:00,,Sunday,0,0,0,0
17/1/2021 10:00,,Sunday,0,0,0,0
17/1/2021 11:00,,Sunday,190,8,182,3612.830495
17/1/2021 12:00,,Sunday,217,197,20,4234.017092
17/1/2021 13:00,,Sunday,147,121,26,1209.937593
17/1/2021 14:00,,Sunday,213,72,141,3371.707073
17/1/2021 15:00,,Sunday,207,12,195,2600.260674
17/1/2021 16:00,,Sunday,64,44,20,1000.762506
17/1/2021 17:00,,Sunday,157,94,63,2685.369879
17/1/2021 18:00,,Sunday,211,156,55,3598.85474
17/1/2021 19:00,,Sunday,199,185,14,2601.081355
17/1/2021 20:00,,Sunday,208,131,77,4771.892811
17/1/2021 21:00,,Sunday,160,48,112,3069.045356
17/1/2021 22:00,,Sunday,92,11,81,1565.646492
17/1/2021 23:00,,Sunday,0,0,0,0
18/1/2021 0:00,,Monday,0,0,0,0
18/1/2021 1:00,,Monday,0,0,0,0
18/1/2021 2:00,,Monday,0,0,0,0
18/1/2021 3:00,,Monday,0,0,0,0
18/1/2021 4:00,,Monday,0,0,0,0
18/1/2021 5:00,,Monday,0,0,0,0
18/1/2021 6:00,,Monday,0,0,0,0
18/1/2021 7:00,,Monday,0,0,0,0
18/1/2021 8:00,,Monday,0,0,0,0
18/1/2021 9:00,,Monday,0,0,0,0
18/1/2021 10:00,,Monday,0,0,0,0
18/1/2021 11:00,,Monday,157,85,72,1559.330797
18/1/2021 12:00,,Monday,211,101,110,3787.320054
18/1/2021 13:00,,Monday,193,145,48,2118.530299
18/1/2021 14:00,,Monday,179,165,14,2847.854582
18/1/2021 15:00,,Monday,54,34,20,914.8129161
18/1/2021 16:00,,Monday,52,18,34,568.616845
18/1/2021 17:00,,Monday,171,145,26,2170.745529
18/1/2021 18:00,,Monday,210,164,46,3378.152009
18/1/2021 19:00,,Monday,227,20,207,4256.495391
18/1/2021 20:00,,Monday,204,161,43,3340.26254
18/1/2021 21:00,,Monday,72,32,40,1634.411304
18/1/2021 22:00,,Monday,62,35,27,769.5736184
18/1/2021 23:00,,Monday,0,0,0,0
19/1/2021 0:00,,Tuesday,0,0,0,0
19/1/2021 1:00,,Tuesday,0,0,0,0
19/1/2021 2:00,,Tuesday,0,0,0,0
19/1/2021 3:00,,Tuesday,0,0,0,0
19/1/2021 4:00,,Tuesday,0,0,0,0
19/1/2021 5:00,,Tuesday,0,0,0,0
19/1/2021 6:00,,Tuesday,0,0,0,0
19/1/2021 7:00,,Tuesday,0,0,0,0
19/1/2021 8:00,,Tuesday,0,0,0,0
19/1/2021 9:00,,Tuesday,0,0,0,0
19/1/2021 10:00,,Tuesday,0,0,0,0
19/1/2021 11:00,,Tuesday,134,109,25,2549.089158
19/1/2021 12:00,,Tuesday,205,20,185,4440.790391
19/1/2021 13:00,,Tuesday,165,66,99,1929.310857
19/1/2021 14:00,,Tuesday,152,125,27,1185.637938
19/1/2021 15:00,,Tuesday,51,1,50,761.1051343
19/1/2021 16:00,,Tuesday,108,32,76,1913.545951
19/1/2021 17:00,,Tuesday,222,98,124,4686.738968
19/1/2021 18:00,,Tuesday,204,14,190,3138.29758
19/1/2021 19:00,,Tuesday,218,22,196,4642.318896
19/1/2021 20:00,,Tuesday,156,44,112,3898.37965
19/1/2021 21:00,,Tuesday,54,0,54,437.8515968
19/1/2021 22:00,,Tuesday,74,34,40,526.5919901
19/1/2021 23:00,,Tuesday,0,0,0,0
20/1/2021 0:00,,Wednesday,0,0,0,0
20/1/2021 1:00,,Wednesday,0,0,0,0
20/1/2021 2:00,,Wednesday,0,0,0,0
20/1/2021 3:00,,Wednesday,0,0,0,0
20/1/2021 4:00,,Wednesday,0,0,0,0
20/1/2021 5:00,,Wednesday,0,0,0,0
20/1/2021 6:00,,Wednesday,0,0,0,0
20/1/2021 7:00,,Wednesday,0,0,0,0
20/1/2021 8:00,,Wednesday,0,0,0,0
20/1/2021 9:00,,Wednesday,0,0,0,0
20/1/2021 10:00,,Wednesday,0,0,0,0
20/1/2021 11:00,,Wednesday,169,106,63,2880.855229
20/1/2021 12:00,,Wednesday,104,9,95,1000.724901
20/1/2021 13:00,,Wednesday,179,116,63,3547.593692
20/1/2021 14:00,,Wednesday,219,184,35,2354.195476
20/1/2021 15:00,,Wednesday,101,53,48,755.5589266
20/1/2021 16:00,,Wednesday,40,9,31,348.1167011
20/1/2021 17:00,,Wednesday,187,82,105,2912.691171
20/1/2021 18:00,,Wednesday,215,73,142,5182.379252
20/1/2021 19:00,,Wednesday,151,151,0,3053.139526
20/1/2021 20:00,,Wednesday,153,122,31,2790.625545
20/1/2021 21:00,,Wednesday,93,38,55,866.7077469
20/1/2021 22:00,,Wednesday,68,43,25,968.4719993
20/1/2021 23:00,,Wednesday,0,0,0,0
21/1/2021 0:00,,Thursday,0,0,0,0
21/1/2021 1:00,,Thursday,0,0,0,0
21/1/2021 2:00,,Thursday,0,0,0,0
21/1/2021 3:00,,Thursday,0,0,0,0
21/1/2021 4:00,,Thursday,0,0,0,0
21/1/2021 5:00,,Thursday,0,0,0,0
21/1/2021 6:00,,Thursday,0,0,0,0
21/1/2021 7:00,,Thursday,0,0,0,0
21/1/2021 8:00,,Thursday,0,0,0,0
21/1/2021 9:00,,Thursday,0,0,0,0
21/1/2021 10:00,,Thursday,0,0,0,0
21/1/2021 11:00,,Thursday,91,45,46,1843.822806
21/1/2021 12:00,,Thursday,194,171,23,3281.923808
21/1/2021 13:00,,Thursday,128,8,120,1971.917984
21/1/2021 14:00,,Thursday,238,74,164,3467.503893
21/1/2021 15:00,,Thursday,54,48,6,1428.475638
21/1/2021 16:00,,Thursday,98,30,68,2353.158868
21/1/2021 17:00,,Thursday,238,24,214,2210.610196
21/1/2021 18:00,,Thursday,241,178,63,4943.694976
21/1/2021 19:00,,Thursday,218,78,140,3277.694672
21/1/2021 20:00,,Thursday,177,138,39,2735.077601
21/1/2021 21:00,,Thursday,67,36,31,456.6528573
21/1/2021 22:00,,Thursday,90,56,34,1571.270195
21/1/2021 23:00,,Thursday,0,0,0,0
22/1/2021 0:00,,Friday,0,0,0,0
22/1/2021 1:00,,Friday,0,0,0,0
22/1/2021 2:00,,Friday,0,0,0,0
22/1/2021 3:00,,Friday,0,0,0,0
22/1/2021 4:00,,Friday,0,0,0,0
22/1/2021 5:00,,Friday,0,0,0,0
